,price_per_square,squares,max_floor,latitude,longitude,Nevskii prospekt,parkings_1km,rent_per_m,Pushkinsky,Primorsky,Tsentralny,Kalininsky,Krasnogvardeysky,Admiralteysky,Vyborgsky,Frunzensky,Nevsky,Petrogradsky,Vasileostrovsky,Krasnoselsky,Kirovsky,Moskovsky,population,mean_distr_pps,metro_1km,metro_5km,metro_10km
1507,72464.0,158.7,1.0,30.284526,59.920082,4.81,50.0,317200.0,75.48,72.86,70.53,67.76,67.33,64.95,65.34,66.34,66.87,67.0,65.64,63.67,62.43,60.36,57.65,56.29,0,25,51
1508,246363.6,158.8,5.0,30.361413,60.042586,6.85,52.0,280000.0,237.64,237.24,236.43,236.75,236.34,236.02,235.23,234.28,233.53,232.82,232.93,233.06,233.14,233.17,233.5,232.86,0,9,44
1509,149057.0,159.0,15.0,30.359041,59.808794,7.59,19.0,300320.0,311.18,314.02,316.65,319.45,320.0,322.57,322.36,321.54,321.14,321.15,322.54,324.57,325.85,328.0,330.76,332.29,0,7,39
1510,262776.8,159.0,1.0,30.314125,59.934159,1.46,31.0,398000.0,291.13,293.96,296.6,299.4,299.96,302.53,302.34,301.55,301.2,301.24,302.64,304.68,305.96,308.12,310.88,312.49,4,32,55
1511,120000.0,159.2,1.0,30.418779,59.87924,10.65,21.0,334560.0,82.64,80.74,79.27,76.96,76.81,75.11,75.77,76.96,77.71,78.12,77.04,75.48,74.5,72.93,70.74,70.03,0,11,33
1512,195740.0,159.4,15.0,30.447094,60.036452,14.52,33.0,190000.0,260.19,263.02,265.8,268.3,268.98,271.49,271.63,271.29,271.27,271.61,272.87,274.71,275.86,277.83,280.17,281.91,1,2,13
1513,292241.0,159.8,25.0,30.330511,60.028928,4.85,65.0,241348.0,64.38,61.5,58.8,56.03,55.44,52.83,52.94,53.61,53.88,53.75,52.37,50.34,49.08,46.92,44.22,42.52,0,14,48
1514,282615.2,160.0,3.0,30.362958,59.938531,3.97,29.0,192000.0,146.12,143.24,140.53,137.77,137.17,134.57,134.65,135.3,135.53,135.36,133.99,131.98,130.72,128.58,125.91,124.2,3,23,54
1515,159113.0,160.0,4.0,30.207711,60.030578,13.97,26.0,268800.0,298.44,300.93,303.06,305.75,306.1,308.3,307.8,306.71,306.08,305.83,307.1,308.94,310.09,311.98,314.49,315.52,0,3,14
1516,131195.4,160.0,5.0,30.471618,59.757362,19.09,14.0,200000.0,227.51,225.84,223.91,222.93,222.32,220.87,220.25,219.73,219.19,218.51,218.0,217.22,216.75,215.84,214.97,213.71,0,0,7
1517,186537.8,160.0,14.0,30.390105,59.939329,6.99,25.0,150000.0,302.84,302.32,302.04,300.52,300.61,299.57,300.33,301.53,302.33,302.88,302.02,300.72,299.87,298.47,296.39,295.69,0,19,51
1518,168750.0,160.0,20.0,30.433565,59.935205,11.82,38.0,208310.0,158.04,155.36,152.94,150.14,149.66,147.19,147.51,148.43,148.88,148.92,147.54,145.51,144.24,142.1,139.33,137.81,1,5,31
1519,252768.2,160.5,10.0,30.377582,59.928708,5.61,61.0,240750.0,76.7,77.78,79.23,79.66,80.21,81.24,81.94,82.64,83.29,84.0,84.27,84.71,84.99,85.6,86.11,87.21,2,21,54
1520,168225.0,160.5,12.0,30.433565,59.935205,11.82,38.0,249998.6,158.04,155.36,152.94,150.14,149.66,147.19,147.51,148.43,148.88,148.92,147.54,145.51,144.24,142.1,139.33,137.81,1,5,31
1521,168225.0,160.5,13.0,30.433565,59.935205,11.82,38.0,249998.6,158.04,155.36,152.94,150.14,149.66,147.19,147.51,148.43,148.88,148.92,147.54,145.51,144.24,142.1,139.33,137.81,1,5,31
1522,251923.2,160.6,6.0,30.324528,59.928961,0.45,24.0,423984.0,220.32,221.78,223.48,224.11,224.68,225.77,226.47,227.15,227.78,228.48,228.79,229.25,229.51,230.03,230.34,231.29,7,33,56
1523,192664.6,161.5,23.0,30.312185,59.936846,1.68,32.0,209950.0,271.02,273.77,276.28,279.1,279.6,282.11,281.82,280.94,280.51,280.48,281.87,283.9,285.17,287.32,290.08,291.61,3,32,54
1524,307859.0,161.5,24.0,30.290113,59.959332,4.3,66.0,299990.0,110.67,108.12,105.89,103.15,102.74,100.41,100.83,101.85,102.39,102.54,101.2,99.24,98.01,95.94,93.24,91.89,2,24,52
1525,206312.0,162.0,4.0,30.368985,59.751533,10.88,72.0,232200.0,77.25,74.64,72.33,69.57,69.15,66.77,67.18,68.18,68.72,68.86,67.51,65.54,64.31,62.25,59.54,58.2,0,2,22
1526,237038.0,162.0,5.0,30.306553,59.970736,2.91,58.0,250950.0,167.68,169.85,172.18,173.71,174.38,176.24,176.75,177.03,177.43,178.05,178.82,179.96,180.66,181.92,183.25,184.71,2,26,53
1527,267839.8,162.0,6.0,30.3299,59.831272,5.39,93.0,202500.0,94.94,94.23,93.99,92.66,92.84,92.21,93.01,94.16,94.98,95.61,95.01,94.19,93.67,92.91,91.68,91.74,0,12,48
1528,115433.0,162.0,6.0,30.456149,59.865862,14.88,24.0,284560.0,243.37,244.11,244.39,245.76,245.6,246.28,245.48,244.32,243.51,242.89,243.51,244.38,244.93,245.76,247.07,247.08,0,8,17
1529,267839.8,162.0,9.0,30.264215,60.006017,7.8,105.0,324000.0,279.34,282.13,284.68,287.49,288.01,290.55,290.29,289.43,289.02,289.02,290.41,292.44,293.72,295.88,298.64,300.19,1,10,40
1530,236645.0,162.0,20.0,30.260523,59.928834,7.43,29.0,291600.0,237.76,240.61,243.26,246.06,246.63,249.22,249.06,248.33,248.03,248.13,249.52,251.55,252.83,254.99,257.72,259.39,0,13,41
1531,205172.0,162.9,4.0,30.368985,59.751533,10.88,72.0,232200.0,77.25,74.64,72.33,69.57,69.15,66.77,67.18,68.18,68.72,68.86,67.51,65.54,64.31,62.25,59.54,58.2,0,2,22
1532,293399.0,163.6,12.0,30.327582,60.033499,5.06,97.0,351950.0,45.46,42.71,39.97,37.7,37.0,34.65,34.37,34.51,34.41,33.99,32.83,31.14,30.12,28.37,26.47,24.84,1,12,47
1533,231708.0,164.0,1.0,30.41126,59.928217,9.35,42.0,385998.6,226.94,224.56,222.06,220.24,219.55,217.46,217.04,216.92,216.62,216.05,215.14,213.78,212.94,211.43,209.74,208.15,1,8,36
1534,243978.0,164.0,5.0,30.374654,59.930137,5.28,67.0,164000.0,40.37,40.38,40.96,40.54,40.94,41.33,42.11,43.03,43.77,44.49,44.42,44.42,44.45,44.67,44.77,45.7,0,22,53
1535,134147.0,164.0,5.0,30.442773,59.885616,13.15,17.0,284560.0,194.31,196.94,199.61,201.75,202.44,204.74,205.05,204.99,205.17,205.66,206.73,208.31,209.28,210.99,212.94,214.6,1,10,23
1536,216846.8,164.0,9.0,30.328175,59.931833,0.21,24.0,350000.0,198.8,199.87,201.24,201.49,201.99,202.77,203.51,204.32,205.01,205.73,205.85,206.05,206.14,206.4,206.38,207.17,4,33,56
1537,407295.0,164.5,19.0,30.203112,59.930791,13.81,20.0,206320.0,301.82,303.53,304.73,306.79,306.84,308.17,307.44,306.23,305.44,304.92,305.81,307.04,307.8,308.95,310.58,310.75,0,3,14
1538,151516.0,165.0,4.0,30.314521,59.914434,1.78,57.0,364410.0,259.71,262.46,264.96,267.77,268.27,270.78,270.49,269.6,269.17,269.14,270.53,272.56,273.83,275.98,278.75,280.28,6,31,55
1539,187393.4,165.0,5.0,30.243015,60.073876,11.42,30.0,200000.0,71.45,70.1,69.23,67.4,67.43,66.29,67.05,68.25,69.06,69.61,68.79,67.63,66.91,65.81,64.19,63.98,0,3,18
1540,220703.6,165.0,1.0,30.415554,60.036829,11.32,59.0,200000.0,56.7,53.93,51.18,48.85,48.16,45.75,45.51,45.71,45.63,45.23,44.04,42.31,41.26,39.43,37.37,35.69,1,3,22
1541,333313.0,165.1,1.0,30.245728,59.962048,9.16,41.0,330000.0,268.72,266.36,264.3,261.62,261.26,258.98,259.43,260.47,261.03,261.18,259.84,257.87,256.64,254.56,251.84,250.44,0,11,34
1542,250000.0,165.45,10.0,30.341533,59.966953,2.29,56.0,391310.0,219.72,221.43,222.73,224.94,225.06,226.67,225.99,224.79,224.04,223.61,224.67,226.21,227.18,228.75,230.95,231.69,2,30,56
1543,362319.0,165.6,11.0,30.329451,59.985462,2.6,84.0,195550.0,247.41,248.39,249.65,249.73,250.2,250.78,251.55,252.42,253.14,253.86,253.87,253.89,253.86,253.89,253.54,254.12,0,33,54
1544,191429.0,166.1,4.0,30.204836,59.834139,14.36,21.0,220000.0,284.22,287.1,289.87,292.5,293.16,295.73,295.77,295.29,295.17,295.43,296.75,298.7,299.91,301.98,304.49,306.24,0,0,12
1545,57126.0,166.3,1.0,30.22883,59.960179,11.01,75.0,239000.0,67.62,64.91,62.48,59.68,59.22,56.76,57.1,58.04,58.53,58.61,57.24,55.24,53.98,51.87,49.13,47.69,1,6,21
1546,187393.4,167.0,9.0,30.273917,59.913036,6.03,30.0,150000.0,138.68,139.69,141.03,141.28,141.79,142.6,143.34,144.13,144.81,145.53,145.67,145.92,146.06,146.41,146.54,147.43,1,22,48
1547,188364.0,167.0,13.0,30.194928,60.03625,15.38,5.0,336000.0,209.12,208.54,207.59,207.78,207.34,206.92,206.14,205.22,204.48,203.76,203.83,203.89,203.94,203.93,204.21,203.57,0,2,7
1548,260327.0,167.0,13.0,30.379523,60.017063,7.29,42.0,240900.0,231.49,234.35,237.13,239.71,240.37,242.92,243.01,242.59,242.52,242.83,244.12,246.02,247.19,249.22,251.67,253.42,0,8,43
1549,267839.8,167.0,1.0,30.259777,60.009049,8.3,117.0,167000.0,321.71,322.94,323.5,324.92,324.73,325.2,324.39,323.28,322.47,321.81,322.26,322.77,323.04,323.26,323.61,322.88,1,9,38
1550,200000.0,168.0,1.0,30.345764,59.908561,2.49,76.0,258000.0,182.13,184.99,187.66,190.45,191.03,193.62,193.49,192.79,192.51,192.65,194.03,196.05,197.32,199.48,202.19,203.87,1,32,54
1551,243528.2,168.0,3.0,30.31682,59.893768,2.42,77.0,252000.0,221.6,224.04,226.56,228.39,229.08,231.15,231.58,231.71,232.01,232.58,233.49,234.84,235.66,237.12,238.7,240.24,3,29,55
1552,239100.8,168.0,12.0,30.322066,59.926805,0.73,30.0,270000.0,228.57,230.87,233.29,234.94,235.62,237.55,238.04,238.27,238.64,239.24,240.06,241.27,242.0,243.32,244.68,246.14,7,34,57
1553,245834.0,168.0,17.0,30.481796,60.007636,17.69,32.0,253319.8,111.44,108.63,106.03,103.22,102.68,100.12,100.33,101.13,101.49,101.44,100.05,98.01,96.73,94.56,91.81,90.19,0,0,10
1554,59032.0,169.4,4.0,30.434949,59.960877,12.06,35.0,248999.8,52.33,55.17,57.83,60.62,61.2,63.79,63.66,62.97,62.72,62.88,64.25,66.26,67.52,69.68,72.37,74.07,0,5,29
1555,301457.0,170.0,1.0,30.245728,59.962048,9.16,41.0,336000.0,268.72,266.36,264.3,261.62,261.26,258.98,259.43,260.47,261.03,261.18,259.84,257.87,256.64,254.56,251.84,250.44,0,11,34
1556,327670.0,170.0,3.0,30.245566,59.963066,9.18,40.0,336000.0,220.16,220.61,221.39,220.97,221.34,221.5,222.29,223.29,224.07,224.77,224.55,224.24,224.01,223.71,222.99,223.34,0,11,33
1557,205301.2,170.0,4.0,30.201315,59.855597,14.46,31.0,434999.0,254.33,256.65,258.61,261.22,261.53,263.65,263.12,262.01,261.37,261.1,262.36,264.2,265.35,267.26,269.82,270.93,0,1,12
1558,352942.0,170.0,5.0,30.361134,59.940785,3.78,27.0,289752.0,113.69,113.65,114.04,113.3,113.61,113.55,114.35,115.4,116.19,116.88,116.56,116.13,115.85,115.5,114.76,115.14,3,26,54
1559,256359.8,170.0,7.0,30.274698,59.852285,7.12,38.0,210000.0,333.64,331.21,328.95,326.16,325.71,323.24,323.54,324.4,324.79,324.74,323.35,321.31,320.03,317.86,315.11,313.48,1,8,41
1560,223357.6,170.0,10.0,30.384993,59.839104,8.28,58.0,500000.0,252.71,255.55,258.33,260.84,261.52,264.04,264.17,263.81,263.78,264.12,265.38,267.24,268.39,270.37,272.73,274.48,0,9,43
1561,220689.4,170.0,13.0,30.320009,59.903724,1.81,50.0,187000.0,260.14,262.63,264.78,267.49,267.86,270.14,269.67,268.62,268.03,267.84,269.16,271.07,272.28,274.28,276.94,278.19,4,31,55
1562,189219.2,170.0,1.0,30.232891,59.952074,10.52,63.0,85000.0,17.36,14.6,11.87,9.77,9.07,7.08,6.58,6.47,6.3,5.88,4.73,3.37,2.96,3.37,5.49,6.61,1,8,28
1563,305703.0,170.1,14.0,30.31329,59.866468,3.84,84.0,332231.0,132.69,131.65,131.04,129.37,129.45,128.43,129.2,130.39,131.2,131.77,130.98,129.85,129.13,128.01,126.32,126.03,2,21,54
1564,260083.0,170.5,5.0,30.318617,59.855927,4.18,57.0,362760.0,9.05,7.7,7.67,7.48,8.02,9.35,9.95,10.51,11.11,11.82,12.21,13.05,13.68,15.03,16.76,18.41,2,20,52
1565,198927.2,171.0,9.0,30.387428,59.858349,7.89,54.0,427500.0,286.79,289.5,291.92,294.72,295.19,297.65,297.3,296.35,295.86,295.77,297.14,299.14,300.39,302.5,305.24,306.65,1,12,45
1566,310999.8,171.8,12.0,30.322246,59.962697,1.51,76.0,180000.0,289.44,292.14,294.54,297.34,297.8,300.24,299.88,298.91,298.41,298.3,299.67,301.66,302.9,304.99,307.72,309.1,1,34,56
1567,218151.0,171.9,3.0,30.369012,59.929853,4.65,53.0,423760.0,71.58,68.94,66.59,63.81,63.37,60.96,61.35,62.33,62.85,62.97,61.62,59.64,58.4,56.32,53.6,52.23,1,21,53
1568,172675.0,172.0,1.0,30.330996,59.957079,1.19,24.0,300552.0,274.84,277.58,280.31,282.6,283.29,285.68,285.94,285.77,285.87,286.31,287.46,289.15,290.18,291.98,294.03,295.71,0,35,55
1569,393024.0,172.0,5.0,30.340563,59.925628,1.56,70.0,201000.0,283.93,286.65,289.09,291.89,292.36,294.82,294.49,293.55,293.06,292.98,294.36,296.36,297.62,299.73,302.48,303.91,4,32,57
1570,264655.2,172.0,1.0,30.317961,60.069598,6.93,47.0,190000.0,185.9,188.08,189.91,192.46,192.74,194.8,194.25,193.13,192.47,192.2,193.45,195.28,196.43,198.34,200.9,202.05,0,6,41
1571,114886.0,174.0,4.0,30.288838,59.985034,4.93,48.0,369760.0,46.76,44.4,42.44,39.85,39.56,37.52,38.09,39.24,39.92,40.24,39.04,37.32,36.25,34.52,32.2,31.4,0,20,50
1572,236035.4,174.6,1.0,30.317117,59.924722,1.26,31.0,104760.0,301.78,304.6,307.37,309.79,310.48,312.94,313.13,312.86,312.87,313.23,314.47,316.28,317.38,319.28,321.45,323.15,7,35,56
1573,232209.0,175.0,3.0,30.456293,59.896878,14.52,39.0,250000.0,252.35,255.22,258.0,260.63,261.28,263.85,263.9,263.42,263.31,263.58,264.9,266.83,268.03,270.1,272.61,274.36,0,7,20
1574,171429.0,175.0,10.0,30.469974,59.911101,15.93,35.0,265175.8,216.21,213.41,210.82,208.01,207.47,204.91,205.12,205.9,206.25,206.17,204.78,202.74,201.47,199.3,196.55,194.91,1,6,16
1575,284071.0,175.1,20.0,30.199949,59.998247,14.43,79.0,280160.0,315.16,317.77,320.02,322.75,323.13,325.39,324.9,323.81,323.19,322.94,324.2,326.01,327.13,328.94,331.33,332.15,1,3,12
1576,235249.6,177.5,5.0,30.360739,59.946207,3.76,41.0,230000.0,171.33,168.79,166.55,163.79,163.38,161.02,161.42,162.42,162.95,163.07,161.71,159.73,158.48,156.39,153.66,152.24,3,26,54
1577,157268.8,178.4,8.0,30.477466,59.947027,16.71,28.0,124880.0,122.46,120.25,118.41,115.86,115.59,113.54,114.09,115.23,115.89,116.17,114.93,113.13,111.99,110.12,107.59,106.5,0,3,14
1578,293953.0,178.6,1.0,30.289467,59.95584,4.32,74.0,294423.0,84.68,81.89,79.12,76.72,76.04,73.58,73.38,73.64,73.6,73.21,72.0,70.22,69.13,67.24,65.03,63.31,2,25,52
1579,111174.0,179.0,1.0,30.343132,60.036488,5.57,59.0,281624.0,79.95,78.82,77.45,77.27,76.78,76.13,75.37,74.52,73.81,73.09,73.04,72.99,73.0,72.96,73.32,72.77,0,10,48
1580,232165.6,179.0,8.0,30.382343,59.944287,6.14,17.0,450000.0,122.77,124.85,127.12,128.57,129.24,131.05,131.57,131.89,132.31,132.94,133.67,134.77,135.45,136.69,138.02,139.47,0,19,52
1581,288112.4,179.0,15.0,30.331741,59.977012,2.21,75.0,449000.0,222.85,224.85,226.47,228.89,229.09,230.96,230.35,229.18,228.47,228.12,229.29,230.99,232.06,233.82,236.22,237.16,0,33,55
1582,135000.0,179.0,27.0,30.317961,60.069598,6.93,47.0,432700.0,185.9,188.08,189.91,192.46,192.74,194.8,194.25,193.13,192.47,192.2,193.45,195.28,196.43,198.34,200.9,202.05,0,6,41
1583,267858.0,179.2,5.0,30.373612,59.936589,5.15,42.0,256000.0,46.17,45.15,44.69,43.26,43.42,42.8,43.6,44.74,45.56,46.19,45.63,44.89,44.45,43.87,42.96,43.28,0,21,53
1584,214063.0,179.2,8.0,30.317844,59.907338,1.78,53.0,400000.0,297.39,300.27,303.02,305.73,306.35,308.95,308.92,308.34,308.13,308.32,309.68,311.68,312.93,315.06,317.69,319.42,6,32,55
1585,280709.6,180.0,1.0,30.418546,60.032578,11.51,61.0,360000.0,54.85,54.24,54.17,53.07,53.32,53.0,53.8,54.9,55.7,56.37,55.95,55.4,55.07,54.67,53.95,54.39,1,3,23
1586,288889.0,180.0,2.0,30.257136,60.028474,8.98,70.0,276424.0,165.34,168.2,170.98,173.54,174.21,176.76,176.85,176.45,176.4,176.72,178.0,179.88,181.04,183.06,185.5,187.25,1,8,35
1587,361112.0,180.0,2.0,30.371384,59.936178,4.9,51.0,385460.0,86.16,83.36,80.77,77.96,77.43,74.87,75.1,75.92,76.3,76.27,74.88,72.84,71.56,69.4,66.64,65.04,0,21,53
1588,277326.8,180.0,3.0,30.321536,59.985831,2.66,99.0,180000.0,238.09,237.23,236.01,235.87,235.38,234.65,233.9,233.08,232.39,231.67,231.56,231.37,231.25,230.94,230.84,229.96,0,30,53
1589,244973.8,180.0,5.0,30.313811,59.966457,2.18,83.0,499995.0,232.0,234.8,237.56,239.99,240.67,243.15,243.33,243.05,243.08,243.47,244.68,246.47,247.57,249.49,251.75,253.48,2,30,55
1590,190560.2,180.0,5.0,30.474008,59.862352,16.86,34.0,306000.0,100.84,98.75,97.05,94.58,94.36,92.44,93.04,94.2,94.9,95.24,94.06,92.35,91.27,89.51,87.1,86.16,1,6,12
1591,236414.0,180.0,6.0,30.216829,59.937873,12.28,60.0,300000.0,76.5,79.16,81.56,84.36,84.84,87.32,87.02,86.12,85.7,85.69,87.08,89.11,90.39,92.55,95.31,96.89,0,5,17
1592,196054.0,180.0,14.0,30.438102,59.876337,12.77,24.0,180000.0,198.22,199.28,200.64,200.88,201.38,202.15,202.9,203.71,204.4,205.11,205.23,205.42,205.52,205.77,205.74,206.52,1,10,24
1593,259257.0,180.0,1.0,30.252788,59.909842,8.37,27.0,324000.0,261.12,263.73,266.38,268.45,269.14,271.38,271.73,271.72,271.93,272.44,273.47,274.99,275.92,277.54,279.33,280.94,0,12,35
1594,244391.8,180.0,1.0,30.299321,60.001671,4.55,74.0,324000.0,71.76,68.89,66.16,63.41,62.81,60.2,60.29,60.93,61.18,61.02,59.65,57.63,56.37,54.22,51.54,49.84,2,20,50
1595,233575.6,180.1,5.0,30.232891,59.952074,10.52,63.0,216120.0,17.36,14.6,11.87,9.77,9.07,7.08,6.58,6.47,6.3,5.88,4.73,3.37,2.96,3.37,5.49,6.61,1,8,28
1596,301457.0,180.5,1.0,30.245728,59.962048,9.16,41.0,210600.0,268.72,266.36,264.3,261.62,261.26,258.98,259.43,260.47,261.03,261.18,259.84,257.87,256.64,254.56,251.84,250.44,0,11,34
1597,209940.0,181.0,4.0,30.297372,59.919491,3.42,55.0,471060.0,169.35,167.36,165.18,163.9,163.25,161.58,161.01,160.61,160.14,159.49,158.84,157.88,157.3,156.22,155.15,153.81,1,27,55
1598,226137.2,181.6,8.0,30.285325,59.967169,4.92,54.0,454000.0,44.27,41.69,39.46,36.73,36.35,34.07,34.55,35.62,36.22,36.44,35.15,33.29,32.12,30.21,27.67,26.62,2,21,51
1599,212556.0,181.6,16.0,30.273171,59.963539,6.17,37.0,374095.4,194.84,194.36,194.27,193.02,193.21,192.59,193.38,194.54,195.35,195.98,195.37,194.48,193.91,193.02,191.58,191.46,0,15,47
1600,277437.6,181.75,8.0,30.257532,59.984467,8.1,91.0,454375.0,305.78,308.66,311.39,314.13,314.74,317.34,317.28,316.63,316.38,316.52,317.9,319.93,321.19,323.35,326.02,327.73,2,11,39
1601,164377.0,181.9,5.0,30.349348,59.924488,2.52,46.0,311200.0,235.63,237.36,239.3,240.22,240.82,242.16,242.82,243.39,243.95,244.64,245.09,245.76,246.14,246.86,247.43,248.51,5,33,55
1602,247253.0,182.0,9.0,30.173844,59.82921,17.67,38.0,340776.0,109.9,107.2,104.77,101.97,101.49,99.02,99.34,100.26,100.72,100.78,99.39,97.37,96.11,93.97,91.21,89.71,0,0,5
1603,205005.6,182.3,16.0,30.354244,59.946752,3.06,29.0,180477.0,244.99,242.13,239.35,236.77,236.11,233.55,233.47,233.89,233.95,233.63,232.35,230.46,229.29,227.26,224.79,223.04,3,29,53
1604,252487.2,182.52,1.0,30.216829,59.937873,12.28,60.0,182000.0,76.5,79.16,81.56,84.36,84.84,87.32,87.02,86.12,85.7,85.69,87.08,89.11,90.39,92.55,95.31,96.89,0,5,17
1605,179311.0,182.7,3.0,30.333466,60.039436,5.44,79.0,402474.0,15.99,18.85,21.63,24.23,24.88,27.46,27.51,27.1,27.06,27.42,28.67,30.52,31.69,33.72,36.22,37.97,1,12,48
1606,245902.0,183.0,1.0,30.31108,59.870849,3.74,77.0,427599.0,100.88,101.5,102.52,102.44,102.89,103.45,104.21,105.09,105.81,106.53,106.54,106.59,106.62,106.8,106.73,107.52,1,24,54
1607,218636.2,183.4,6.0,30.294416,59.987353,4.48,59.0,350000.0,82.03,79.71,77.77,75.17,74.87,72.78,73.32,74.44,75.09,75.37,74.12,72.31,71.18,69.3,66.79,65.72,2,21,51
1608,220000.0,183.9,5.0,30.387724,60.026051,8.34,50.0,319200.0,235.21,237.49,239.41,242.01,242.3,244.41,243.87,242.76,242.11,241.85,243.11,244.94,246.1,248.01,250.57,251.7,0,4,40
1609,173630.0,184.3,12.0,30.49413,59.896973,18.69,27.0,392176.0,163.97,162.67,161.08,160.57,160.02,159.01,158.3,157.58,156.94,156.23,155.97,155.57,155.34,154.87,154.59,153.64,0,4,11
1610,206349.0,185.0,4.0,30.368985,59.751533,10.88,72.0,273424.0,77.25,74.64,72.33,69.57,69.15,66.77,67.18,68.18,68.72,68.86,67.51,65.54,64.31,62.25,59.54,58.2,0,2,22
1611,432433.0,185.0,6.0,30.315913,59.851562,4.46,66.0,340024.0,93.36,90.76,88.46,85.69,85.27,82.88,83.28,84.27,84.8,84.93,83.58,81.6,80.36,78.28,75.56,74.18,2,17,51
1612,205759.0,185.53,4.0,30.368985,59.751533,10.88,72.0,273424.0,77.25,74.64,72.33,69.57,69.15,66.77,67.18,68.18,68.72,68.86,67.51,65.54,64.31,62.25,59.54,58.2,0,2,22
1613,139634.0,185.7,11.0,30.387329,59.982154,7.15,56.0,393800.0,288.51,289.9,291.49,291.89,292.41,293.23,293.97,294.77,295.45,296.17,296.31,296.47,296.52,296.64,296.34,296.91,0,14,49
1614,247485.2,186.0,4.0,30.186466,59.861593,15.99,45.0,223000.0,94.85,97.29,99.84,101.76,102.46,104.63,105.01,105.07,105.33,105.88,106.84,108.27,109.16,110.76,112.57,114.2,0,0,11
1615,129033.0,186.0,5.0,30.304424,59.919982,2.66,66.0,340024.0,288.52,286.74,285.26,282.87,282.67,280.77,281.37,282.52,283.2,283.52,282.29,280.5,279.36,277.47,274.9,273.73,1,26,54
1616,276882.0,186.0,17.0,30.173755,59.832593,17.64,47.0,372100.0,35.53,32.73,29.96,27.57,26.89,24.46,24.23,24.47,24.45,24.08,22.85,21.06,19.98,18.14,16.15,14.52,0,0,6
1617,166000.0,186.3,14.0,30.362015,59.807106,7.84,23.0,370495.4,281.65,284.39,286.86,289.67,290.16,292.65,292.33,291.42,290.96,290.9,292.28,294.3,295.56,297.69,300.45,301.92,0,6,39
1618,402577.0,186.3,22.0,30.313955,59.851598,4.52,76.0,344832.0,45.93,43.34,41.09,38.35,37.96,35.67,36.12,37.18,37.78,37.99,36.69,34.8,33.63,31.68,29.11,28.02,1,17,52
1619,402577.0,186.3,26.0,30.310523,59.874359,3.61,66.0,459068.0,185.94,183.6,181.59,178.94,178.61,176.4,176.89,177.97,178.57,178.78,177.47,175.56,174.36,172.35,169.69,168.4,1,25,54
1620,213904.0,187.0,4.0,30.322255,60.014652,4.1,70.0,417800.0,32.98,33.56,34.68,34.88,35.4,36.36,37.07,37.8,38.45,39.17,39.4,39.84,40.14,40.84,41.55,42.79,1,21,51
1621,298667.0,187.5,1.0,30.362949,59.931824,3.97,40.0,246200.0,120.06,118.84,118.05,116.24,116.27,115.11,115.87,117.07,117.87,118.41,117.56,116.34,115.56,114.35,112.56,112.18,3,24,54
1622,285000.0,187.5,5.0,30.271976,59.884668,6.63,23.0,457370.0,158.99,161.76,164.51,166.89,167.57,170.03,170.23,169.99,170.05,170.46,171.65,173.4,174.48,176.37,178.6,180.33,1,10,45
1623,159947.0,187.5,23.0,30.312113,60.053813,6.24,76.0,351778.0,234.19,231.31,228.58,225.84,225.23,222.63,222.69,223.28,223.48,223.27,221.92,219.93,218.69,216.56,213.93,212.2,0,8,45
1624,173249.6,187.5,1.0,30.268123,59.887372,6.98,18.0,281250.0,258.29,259.69,261.32,261.82,262.37,263.32,264.04,264.79,265.44,266.15,266.38,266.7,266.86,267.2,267.23,268.02,2,12,43
1625,263719.0,187.7,6.0,30.277789,59.905073,5.7,41.0,310200.0,46.05,48.19,50.06,52.66,52.98,55.17,54.68,53.61,53.03,52.84,54.17,56.12,57.34,59.4,62.12,63.5,1,22,48
1626,204997.0,187.92,5.0,30.387724,60.026051,8.34,50.0,299200.0,235.21,237.49,239.41,242.01,242.3,244.41,243.87,242.76,242.11,241.85,243.11,244.94,246.1,248.01,250.57,251.7,0,4,40
1627,217608.2,188.0,1.0,30.328453,59.963413,1.45,48.0,282000.0,270.97,273.77,276.34,279.15,279.68,282.23,282.0,281.16,280.77,280.79,282.18,284.22,285.5,287.66,290.43,292.01,0,34,55
1628,200000.0,188.3,6.0,30.369012,59.929853,4.65,53.0,341800.0,71.58,68.94,66.59,63.81,63.37,60.96,61.35,62.33,62.85,62.97,61.62,59.64,58.4,56.32,53.6,52.23,1,21,53
1629,240869.0,188.9,24.0,30.459545,59.897063,14.87,40.0,404595.4,269.08,270.83,272.77,273.66,274.26,275.54,276.21,276.81,277.38,278.08,278.5,279.09,279.43,280.04,280.43,281.4,0,7,18
1630,173249.6,189.0,14.0,30.267404,59.910641,6.77,17.0,142000.0,184.73,187.3,189.94,191.99,192.69,194.94,195.28,195.27,195.48,195.99,197.02,198.54,199.48,201.13,203.0,204.65,1,13,44
1631,191302.6,189.0,19.0,30.282828,59.923247,4.98,51.0,472500.0,94.69,91.87,89.25,86.45,85.9,83.32,83.52,84.31,84.66,84.6,83.21,81.16,79.89,77.72,74.97,73.34,0,24,50
1632,238959.8,189.4,1.0,30.22954,59.856311,11.47,47.0,160000.0,30.38,28.01,25.59,24.1,23.44,21.81,21.21,20.8,20.36,19.72,19.03,18.15,17.71,17.05,16.92,16.25,0,5,19
