,price_per_square,squares,max_floor,latitude,longitude,Nevskii prospekt,parkings_1km,rent_per_m,Pushkinsky,Primorsky,Tsentralny,Kalininsky,Krasnogvardeysky,Admiralteysky,Vyborgsky,Frunzensky,Nevsky,Petrogradsky,Vasileostrovsky,Krasnoselsky,Kirovsky,Moskovsky,population,mean_distr_pps
173,256604.4,30.0,1.0,30.092349,59.842327,26.36,14.0,70000.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,431546,251833.7180952381
174,283334.0,30.0,1.0,30.246536,59.930264,8.98,44.0,74278.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,206680,259361.0213114754
175,265785.8,30.0,1.0,30.264583,60.012273,7.9,100.0,15000.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,699243,269920.7057777778
176,226280.2,30.0,1.0,30.318096,59.788416,7.58,16.0,180000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,335221,276841.92173913046
177,235524.8,30.0,1.0,30.379954,59.810849,8.92,28.0,180000.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,263732,216441.6716981132
178,184346.0,30.0,3.0,30.368294,60.040177,7.23,55.0,75000.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,541590,236507.11325301204
179,345668.0,30.0,5.0,30.313955,59.851598,4.52,76.0,110000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,335221,276841.92173913046
180,315137.8,30.0,5.0,30.334598,59.987258,2.81,70.0,69000.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,541590,236507.11325301204
181,259275.0,30.0,15.0,30.331454,59.93525,0.46,23.0,150000.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,200654,241670.61921397378
182,248367.0,30.0,23.0,30.254926,60.040923,9.49,55.0,45000.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,699243,269920.7057777778
183,431894.0,30.1,5.0,30.31002,59.851467,4.67,80.0,70210.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,335221,276841.92173913046
184,197369.0,30.4,5.0,30.442773,59.885616,13.15,17.0,87336.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,547896,233645.41980198017
185,274510.0,30.6,9.0,30.386071,59.86823,7.49,74.0,83600.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,413983,254696.63902439023
186,276873.0,30.7,1.0,30.357397,59.838607,6.13,67.0,55158.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,335221,276841.92173913046
187,244349.0,31.0,3.0,30.381194,59.802576,9.36,15.0,62000.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,263732,216441.6716981132
188,330196.0,31.0,5.0,30.22883,59.960179,11.01,75.0,50000.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,206680,259361.0213114754
189,271720.2,31.0,9.0,30.362311,59.924984,3.94,41.0,70000.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,200654,241670.61921397378
190,265785.8,31.0,1.0,30.262535,60.011941,8.09,101.0,60000.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,699243,269920.7057777778
191,209862.6,31.1,16.0,30.330717,59.8977,1.99,38.0,60000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,335221,276841.92173913046
192,181406.0,31.3,3.0,30.259966,59.969957,7.67,51.0,62600.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,115757,263780.52452830196
193,215530.4,31.3,10.0,30.4072,59.935935,8.89,29.0,88900.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,366971,235136.75221238937
194,182180.2,31.3,1.0,30.405978,59.719555,14.78,21.0,150000.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,263732,216441.6716981132
195,213376.0,31.4,5.0,30.442773,59.885616,13.15,17.0,87336.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,547896,233645.41980198017
196,216653.4,31.4,25.0,30.343922,59.923978,1.95,76.0,95000.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,200654,241670.61921397378
197,247933.4,31.6,9.0,30.381095,59.924835,6.01,63.0,60000.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,200654,241670.61921397378
198,283692.6,31.8,3.0,30.336763,59.982748,2.68,65.0,44520.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,541590,236507.11325301204
199,141510.0,31.8,5.0,30.33149,60.037063,5.28,83.0,70210.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,541590,236507.11325301204
200,182180.2,32.0,1.0,30.405978,59.719555,14.78,21.0,64880.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,263732,216441.6716981132
201,247030.4,32.0,18.0,30.302124,59.912414,3.03,58.0,70000.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,155981,248729.14379084966
202,283240.6,32.0,20.0,30.209391,60.003232,13.46,109.0,48000.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,699243,269920.7057777778
203,185185.6,32.0,1.0,30.295755,59.986902,4.35,58.0,24000.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,699243,269920.7057777778
204,281142.8,32.0,1.0,30.304621,59.960435,2.82,43.0,50000.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,115757,263780.52452830196
205,281142.8,32.2,6.0,30.340617,59.958417,1.91,39.0,48300.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,541590,236507.11325301204
206,248094.2,32.2,6.0,30.354855,59.929632,3.08,21.0,193200.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,200654,241670.61921397378
207,281142.8,32.4,4.0,30.26479,59.960007,7.05,35.0,80000.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,115757,263780.52452830196
208,117284.0,32.4,6.0,30.373836,59.933645,5.18,60.0,54228.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,200654,241670.61921397378
209,220184.0,32.7,1.0,30.345854,59.917209,2.28,74.0,76704.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,200654,241670.61921397378
210,158537.0,32.8,18.0,30.331535,60.017292,4.26,75.0,85400.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,541590,236507.11325301204
211,267621.6,33.0,1.0,30.459545,59.897063,14.87,40.0,120000.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,547896,233645.41980198017
212,161122.6,33.0,3.0,30.224815,59.853211,12.01,56.0,49500.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,335774,235598.56981132075
213,293940.0,33.0,5.0,30.297237,59.966493,3.68,43.0,55806.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,115757,263780.52452830196
214,213179.2,33.0,5.0,30.414476,59.951285,9.74,32.0,60000.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,366971,235136.75221238937
215,170000.0,33.27,2.0,30.084013,59.724491,28.15,48.0,84250.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,431546,251833.7180952381
216,111608.0,33.6,25.0,30.369282,59.806821,8.32,31.0,85860.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,263732,216441.6716981132
218,190000.0,33.9,9.0,30.449978,59.956836,13.7,15.0,92376.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,366971,235136.75221238937
219,219831.0,34.0,1.0,30.470324,59.740321,19.52,28.0,5000.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,263732,216441.6716981132
220,276422.6,34.0,9.0,30.247381,60.010124,9.56,109.0,70000.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,699243,269920.7057777778
221,257226.0,34.6,18.0,30.421196,59.890681,10.74,34.0,94620.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,547896,233645.41980198017
222,236312.0,34.7,3.0,30.337787,59.946946,1.31,21.0,124208.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,200654,241670.61921397378
223,284953.2,35.0,4.0,30.319425,59.929989,0.92,18.0,194000.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,155981,248729.14379084966
224,267619.4,35.0,5.0,30.263173,60.005549,7.89,108.0,40000.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,699243,269920.7057777778
225,281142.8,35.0,6.0,30.402672,60.011356,9.37,40.0,70000.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,536794,262758.3340659341
226,295379.2,35.0,15.0,30.279298,59.939974,5.34,48.0,30000.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,206680,259361.0213114754
227,284953.2,35.4,5.0,30.329738,59.955741,1.08,20.0,52000.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,115757,263780.52452830196
228,267606.0,35.5,5.0,30.323279,59.913447,1.21,40.0,55256.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,155981,248729.14379084966
229,363381.0,35.5,6.0,30.37566,59.925453,5.41,73.0,83800.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,200654,241670.61921397378
230,281142.8,36.0,1.0,30.332999,60.075344,7.28,36.0,80000.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,541590,236507.11325301204
231,277500.0,36.0,2.0,30.276163,59.939027,5.69,37.0,63256.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,206680,259361.0213114754
232,283334.0,36.0,2.0,30.276163,59.939027,5.69,37.0,63256.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,206680,259361.0213114754
233,281142.8,36.0,4.0,30.276639,59.903241,5.85,39.0,37980.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,155981,248729.14379084966
234,237896.2,36.0,10.0,30.358107,59.806174,7.66,15.0,85000.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,263732,216441.6716981132
235,123967.0,36.3,19.0,30.213846,59.95229,12.64,69.0,72400.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,206680,259361.0213114754
236,398681.0,36.37,12.0,30.338083,59.880582,3.1,19.0,104528.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,335221,276841.92173913046
237,77028.0,37.0,1.0,30.375516,59.936282,5.36,50.0,77370.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,200654,241670.61921397378
238,259089.6,37.0,7.0,30.375507,59.802929,8.92,26.0,48100.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,263732,216441.6716981132
239,205406.0,37.0,10.0,30.372291,59.831173,7.51,26.0,95120.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,335221,276841.92173913046
240,245529.2,37.0,14.0,30.299321,60.001671,4.55,74.0,79000.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,699243,269920.7057777778
241,266183.4,37.0,17.0,30.321536,59.985831,2.66,99.0,65000.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,699243,269920.7057777778
242,185984.0,37.1,5.0,30.375651,59.860486,6.73,84.0,81996.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,413983,254696.63902439023
243,307251.0,37.1,14.0,30.316183,59.857003,4.19,76.0,91400.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,335221,276841.92173913046
244,291533.0,37.2,5.0,30.322561,59.937486,0.53,17.0,81840.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,200654,241670.61921397378
245,190000.0,37.28,5.0,30.387724,60.026051,8.34,50.0,77720.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,536794,262758.3340659341
246,292459.6,37.5,25.0,30.2026,60.030245,14.5,18.0,132000.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,699243,269920.7057777778
247,234542.0,37.52,14.0,30.372291,59.831173,7.51,26.0,95120.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,335221,276841.92173913046
248,200000.0,37.7,4.0,30.29094,60.01074,5.51,84.0,81996.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,699243,269920.7057777778
249,343240.2,37.7,5.0,30.109211,59.835894,24.55,32.0,94250.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,431546,251833.7180952381
250,224844.0,37.8,14.0,30.371653,59.812193,8.25,33.0,113000.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,263732,216441.6716981132
251,286584.4,38.0,4.0,30.439701,59.935209,12.5,36.0,57000.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,366971,235136.75221238937
252,245781.2,38.0,5.0,30.328561,60.002099,3.44,78.0,110000.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,541590,236507.11325301204
253,210500.0,38.0,5.0,30.406849,59.927644,8.86,19.0,73721.8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,366971,235136.75221238937
254,278079.4,38.0,1.0,30.096697,59.841563,25.89,18.0,46000.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,431546,251833.7180952381
255,312178.0,38.4,9.0,30.335083,60.011441,4.04,58.0,77192.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,541590,236507.11325301204
256,312178.0,38.4,9.0,30.335083,60.011441,4.04,58.0,77192.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,541590,236507.11325301204
257,90390.0,38.5,3.0,30.315679,59.959228,1.77,76.0,87800.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,115757,263780.52452830196
258,160018.4,39.0,1.0,30.299429,59.985908,4.0,60.0,60000.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,699243,269920.7057777778
259,141026.0,39.0,5.0,30.338254,59.927806,1.28,55.0,97492.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,200654,241670.61921397378
260,200000.0,39.0,9.0,30.474008,59.862352,16.86,34.0,92950.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,547896,233645.41980198017
261,176924.0,39.0,12.0,30.358287,59.810505,7.47,18.0,91740.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,263732,216441.6716981132
262,206112.6,39.0,18.0,30.315105,59.852908,4.42,77.0,78000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,335221,276841.92173913046
263,242967.0,39.1,6.0,30.294192,59.920303,3.76,56.0,97492.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,155981,248729.14379084966
264,293096.4,39.5,15.0,30.35181,59.932468,2.73,21.0,110600.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,200654,241670.61921397378
265,293240.2,40.0,1.0,30.107827,59.834189,24.72,32.0,125000.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,431546,251833.7180952381
266,155270.0,40.0,1.0,30.241901,60.041251,10.72,63.0,120000.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,699243,269920.7057777778
267,252621.2,40.0,1.0,30.31523,59.851209,4.5,74.0,50000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,335221,276841.92173913046
268,313917.6,40.0,1.0,30.482685,60.00751,17.79,32.0,69000.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,366971,235136.75221238937
269,313917.6,40.0,2.0,30.480889,59.9229,17.1,31.0,36000.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,547896,233645.41980198017
270,252878.0,40.0,4.0,30.336808,59.937616,1.07,26.0,60000.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,200654,241670.61921397378
271,203217.6,40.0,5.0,30.438434,59.905276,12.48,15.0,100000.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,547896,233645.41980198017
272,225000.0,40.0,6.0,30.35269,59.926381,2.87,23.0,41201.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,200654,241670.61921397378
273,265079.6,40.0,9.0,30.382918,59.924172,6.22,68.0,80000.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,200654,241670.61921397378
274,215430.8,40.0,25.0,30.347228,59.910762,2.57,74.0,65000.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,413983,254696.63902439023
275,261884.8,40.0,25.0,30.49218,59.94613,18.35,22.0,60000.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,366971,235136.75221238937
276,228044.6,40.4,6.0,30.350148,59.830739,6.07,61.0,201960.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,335221,276841.92173913046
277,158844.0,40.5,2.0,30.387428,59.858349,7.89,54.0,40000.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,413983,254696.63902439023
278,283951.0,40.5,5.0,30.359912,59.938928,3.63,22.0,41201.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,200654,241670.61921397378
279,420000.0,40.67,10.0,30.429685,59.881358,11.79,23.0,47034.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,547896,233645.41980198017
280,388754.0,40.9,5.0,30.509186,59.831548,21.15,31.0,80850.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,547896,233645.41980198017
281,315175.8,41.0,1.0,30.490617,59.900064,18.28,28.0,80000.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,547896,233645.41980198017
282,365610.0,41.0,8.0,30.094478,59.84273,26.12,18.0,43414.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,431546,251833.7180952381
283,97318.0,41.0,8.0,30.371456,59.922201,4.96,60.0,100392.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,200654,241670.61921397378
284,236342.0,41.0,19.0,30.184849,59.942245,15.84,15.0,107408.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,206680,259361.0213114754
285,260899.6,41.1,2.0,30.358529,59.804961,7.74,13.0,20509.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,263732,216441.6716981132
286,185522.8,41.3,26.0,30.26514,59.931057,6.91,26.0,41300.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,206680,259361.0213114754
287,251043.8,41.4,6.0,30.245566,59.963066,9.18,40.0,70000.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,115757,263780.52452830196
288,287681.4,41.7,6.0,30.216272,60.034146,13.14,34.0,208500.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,699243,269920.7057777778
289,141613.0,41.7,1.0,30.305205,59.924041,2.52,51.0,161500.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,155981,248729.14379084966
290,143199.0,41.9,1.0,30.316326,59.909779,1.79,58.0,117592.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,155981,248729.14379084966
291,189286.0,42.0,5.0,30.29739,59.95402,3.45,48.0,79655.8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,115757,263780.52452830196
292,368600.0,42.06,10.0,30.318985,59.906504,1.74,47.0,63907.8,0,0,0,0,0,0,0,0,0,0,0,0,0,1,335221,276841.92173913046
293,206553.0,42.12,28.0,30.372291,59.831173,7.51,26.0,84780.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,335221,276841.92173913046
294,177726.0,42.2,16.0,30.32486,60.053701,6.09,94.0,94800.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,541590,236507.11325301204
295,389151.0,42.4,5.0,30.33087,59.843693,4.76,80.0,92000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,335221,276841.92173913046
296,246511.0,42.8,5.0,30.323288,59.994652,3.07,88.0,90000.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,699243,269920.7057777778
297,175582.0,43.0,1.0,30.349249,59.917493,2.62,62.0,121292.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,200654,241670.61921397378
298,216280.0,43.0,5.0,30.304792,59.954628,2.68,46.0,93207.8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,115757,263780.52452830196
299,313721.0,43.0,5.0,30.348297,59.945544,2.4,23.0,40801.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,200654,241670.61921397378
300,299796.8,43.0,1.0,30.323683,59.929037,0.52,23.0,45000.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,200654,241670.61921397378
301,294385.6,43.3,2.0,30.405978,59.719555,14.78,21.0,23815.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,263732,216441.6716981132
302,322009.4,43.4,10.0,30.379909,59.805052,9.16,20.0,115000.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,263732,216441.6716981132
303,407835.0,43.4,11.0,30.338991,59.876928,3.32,18.0,88488.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,335221,276841.92173913046
304,263877.6,43.4,25.0,30.258565,59.999282,8.23,125.0,135000.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,699243,269920.7057777778
305,225288.0,43.5,5.0,30.442773,59.885616,13.15,17.0,46062.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,547896,233645.41980198017
306,232887.0,43.97,19.0,30.184849,59.942245,15.84,15.0,107408.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,206680,259361.0213114754
307,225924.0,44.0,1.0,30.205681,60.002324,13.85,100.0,375000.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,699243,269920.7057777778
308,231475.0,44.0,2.0,30.360191,59.924758,3.7,44.0,24200.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,200654,241670.61921397378
309,294385.6,44.0,2.0,30.405978,59.719555,14.78,21.0,24000.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,263732,216441.6716981132
310,315910.0,44.0,5.0,30.379343,59.857418,7.16,90.0,157000.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,413983,254696.63902439023
311,227046.0,44.0,17.0,30.200542,59.852606,14.57,28.0,75460.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,431546,251833.7180952381
312,263877.6,44.0,18.0,30.263568,60.004307,7.83,112.0,110000.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,699243,269920.7057777778
313,241448.4,44.0,25.0,30.377618,59.802418,9.1,22.0,48000.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,263732,216441.6716981132
314,294385.6,44.1,2.0,30.405978,59.719555,14.78,21.0,24255.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,263732,216441.6716981132
315,294385.6,44.1,2.0,30.405978,59.719555,14.78,21.0,24255.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,263732,216441.6716981132
316,180996.0,44.2,1.0,30.329819,59.915156,1.09,35.0,49616.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,155981,248729.14379084966
317,276208.0,44.3,2.0,30.335496,59.935732,0.91,25.0,24365.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,200654,241670.61921397378
318,294385.6,44.4,2.0,30.405978,59.719555,14.78,21.0,24420.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,263732,216441.6716981132
319,254803.0,44.4,4.0,30.362949,59.931824,3.97,40.0,53280.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,200654,241670.61921397378
320,267175.8,44.8,1.0,30.424142,59.864873,11.47,17.0,58240.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,413983,254696.63902439023
321,299751.4,44.8,2.0,30.321698,59.929096,0.7,24.0,24640.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,200654,241670.61921397378
322,84445.0,45.0,1.0,30.297156,59.956899,3.52,48.0,68244.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,115757,263780.52452830196
323,188283.2,45.0,3.0,30.367162,59.812392,7.93,33.0,63000.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,263732,216441.6716981132
324,207865.6,45.0,4.0,30.355681,59.958224,3.38,39.0,70000.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,536794,262758.3340659341
325,281161.8,45.0,13.0,30.359805,59.944959,3.65,40.0,65000.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,200654,241670.61921397378
326,166298.0,45.1,16.0,30.238577,60.010789,10.48,81.0,91400.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,699243,269920.7057777778
327,247500.0,45.2,16.0,30.368563,59.885142,5.32,17.0,74720.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,413983,254696.63902439023
328,259895.4,45.5,1.0,30.342404,59.905357,2.3,77.0,100000.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,413983,254696.63902439023
329,235914.8,46.2,2.0,30.194811,60.033665,15.36,5.0,78540.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,699243,269920.7057777778
330,233303.2,46.4,2.0,30.27998,59.958246,5.38,52.0,25520.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,115757,263780.52452830196
331,199571.0,46.6,25.0,30.375507,59.802929,8.92,26.0,78180.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,263732,216441.6716981132
332,188283.2,47.0,2.0,30.368932,59.87603,5.62,34.0,37600.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,413983,254696.63902439023
333,259575.0,47.0,6.0,30.349043,59.91683,2.61,66.0,130703.4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,200654,241670.61921397378
334,209847.8,47.0,9.0,30.388138,59.938293,6.77,34.0,90000.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,200654,241670.61921397378
335,257862.0,47.0,10.0,30.396375,59.839782,9.3,74.0,120000.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,413983,254696.63902439023
336,297873.0,47.0,12.0,30.312446,59.902154,2.36,67.0,109411.4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,155981,248729.14379084966
337,238702.6,47.0,26.0,30.331616,60.050125,5.96,90.0,118000.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,541590,236507.11325301204
338,222930.0,47.1,17.0,30.223512,60.02793,12.3,63.0,110511.4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,699243,269920.7057777778
339,294385.6,47.3,2.0,30.405978,59.719555,14.78,21.0,26015.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,263732,216441.6716981132
340,288819.0,47.4,9.0,30.23581,59.982154,10.4,42.0,93411.6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,699243,269920.7057777778
341,353961.2,47.5,10.0,30.330852,59.957111,1.19,24.0,50000.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,115757,263780.52452830196
342,170000.0,47.65,2.0,30.082621,59.724677,28.29,47.0,173411.6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,431546,251833.7180952381
343,170000.0,47.65,2.0,30.082621,59.724677,28.29,47.0,173411.6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,431546,251833.7180952381
344,170000.0,47.65,2.0,30.084013,59.724491,28.15,48.0,182411.6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,431546,251833.7180952381
345,125261.0,47.9,1.0,30.369327,59.927346,4.7,56.0,102304.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,200654,241670.61921397378
346,334030.0,47.9,3.0,30.359679,59.918526,3.71,46.0,65355.8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,200654,241670.61921397378
347,406596.0,47.91,18.0,30.194542,59.942894,14.76,20.0,97008.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,206680,259361.0213114754
348,333334.0,48.0,3.0,30.359679,59.918526,3.71,46.0,65355.8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,200654,241670.61921397378
349,209375.0,48.0,5.0,30.3253,59.91466,1.09,37.0,79587.8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,155981,248729.14379084966
350,301258.8,48.0,8.0,30.239197,59.933036,9.8,40.0,120000.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,206680,259361.0213114754
351,293401.0,48.0,10.0,30.362724,59.900173,4.37,29.0,80000.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,413983,254696.63902439023
352,236140.0,48.7,7.0,30.446474,59.873266,13.72,19.0,69383.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,547896,233645.41980198017
