,price_per_square,full_price,rent_per_month,squares,max_floor,latitude,longitude,metro_250m,metro_500m,metro_1km,parkings_1km,rent_per_square_m,distance_to_center,population,mean_distr_pps,pop_per_park
165,225288.0,9800000.0,79788.0,43.5,5.0,30.442773,59.885616,0.0,0.0,1.0,17.0,1834.206896551724,14.77,547896,218420.79166666666,11725.930378899451
166,232887.0,10239999.0,130716.0,43.97,19.0,30.184849,59.942245,0.0,0.0,0.0,15.0,2972.845121673869,14.19,206680,261970.0192,10346.409157852457
167,194394.6,8395400.0,24200.0,44.0,2.0,30.360191,59.924758,0.0,1.0,3.0,44.0,550.0,5.35,200654,254919.1581632653,30349.466863033875
168,215349.0,10668200.0,24000.0,44.0,2.0,30.405978,59.719555,0.0,0.0,0.0,21.0,545.4545454545455,15.73,263732,189180.75698924728,14484.97282099344
169,315910.0,13900000.0,91861.8,44.0,5.0,30.379343,59.857418,0.0,0.0,1.0,90.0,2087.768181818182,8.55,413983,245996.38888888888,62078.45494711474
170,227046.0,9990000.0,135516.0,44.0,17.0,30.200542,59.852606,0.0,0.0,0.0,28.0,3079.909090909091,12.98,431546,282094.2408163265,19313.29709465792
171,336576.0,11833111.8,110000.0,44.0,18.0,30.263568,60.004307,0.0,0.0,1.0,112.0,2500.0,6.32,699243,279766.9102439024,77253.18837863168
172,199187.0,9370000.0,48000.0,44.0,25.0,30.377618,59.802418,0.0,0.0,0.0,22.0,1090.909090909091,10.17,263732,189180.75698924728,15174.733431516937
173,215349.0,10668200.0,24255.0,44.1,2.0,30.405978,59.719555,0.0,0.0,0.0,21.0,550.0,15.73,263732,189180.75698924728,14484.97282099344
174,215349.0,10668200.0,24255.0,44.1,2.0,30.405978,59.719555,0.0,0.0,0.0,21.0,550.0,15.73,263732,189180.75698924728,14484.97282099344
175,180996.0,8000000.0,84568.0,44.2,5.0,30.329819,59.915156,0.0,1.0,2.0,35.0,1913.3031674208144,2.22,155981,277500.88611111115,24141.621368322398
176,262108.4,12050000.0,24365.0,44.3,2.0,30.335496,59.935732,0.0,1.0,4.0,25.0,550.0,2.57,200654,254919.1581632653,17244.01526308743
177,215349.0,10668200.0,24420.0,44.4,2.0,30.405978,59.719555,0.0,0.0,0.0,21.0,550.0,15.73,263732,189180.75698924728,14484.97282099344
178,194394.6,8395400.0,53280.0,44.4,4.0,30.362949,59.931824,0.0,1.0,3.0,40.0,1200.0,5.62,200654,254919.1581632653,27590.424420939886
179,298960.8,13584280.0,58240.0,44.8,1.0,30.424142,59.864873,0.0,0.0,0.0,17.0,1300.0,13.04,413983,245996.38888888888,11725.930378899451
180,350516.8,16504000.0,24640.0,44.8,2.0,30.321698,59.929096,1.0,3.0,7.0,24.0,550.0,1.1,200654,254919.1581632653,16554.25465256393
181,223753.2,8820000.0,63000.0,45.0,3.0,30.367162,59.812392,0.0,0.0,0.0,33.0,1400.0,8.94,263732,189180.75698924728,22762.100147275403
182,205428.6,9780976.0,70000.0,45.0,4.0,30.355681,59.958224,1.0,1.0,2.0,39.0,1555.5555555555557,4.94,536794,261699.96749999997,26900.663810416387
183,84445.0,3800000.0,92496.0,45.0,5.0,30.297156,59.956899,0.0,0.0,1.0,48.0,2055.4666666666667,1.97,115757,288191.65576923074,33108.50930512786
184,216085.4,9339400.0,65000.0,45.0,13.0,30.359805,59.944959,1.0,1.0,4.0,40.0,1444.4444444444443,5.29,200654,254919.1581632653,27590.424420939886
185,166298.0,7500000.0,113668.0,45.1,16.0,30.238577,60.010789,0.0,0.0,0.0,81.0,2520.354767184036,8.9,699243,279766.9102439024,55870.60945240327
186,247500.0,11187000.0,74888.0,45.2,16.0,30.368563,59.885142,1.0,1.0,1.0,17.0,1656.8141592920354,6.81,413983,245996.38888888888,11725.930378899451
187,254432.0,11922976.0,100000.0,45.5,1.0,30.342404,59.905357,0.0,0.0,1.0,77.0,2197.802197802198,3.7,413983,245996.38888888888,53111.56701030928
188,296807.4,14901999.6,78540.0,46.2,2.0,30.194811,60.033665,0.0,0.0,0.0,5.0,1700.0,13.75,699243,279766.9102439024,3448.8030526174857
189,398751.6,19379800.0,25520.0,46.4,2.0,30.27998,59.958246,0.0,0.0,2.0,52.0,550.0,3.76,115757,288191.65576923074,35867.55174722185
190,199571.0,9300000.0,78701.8,46.6,25.0,30.375507,59.802929,0.0,0.0,0.0,26.0,1688.8798283261804,9.98,263732,189180.75698924728,17933.775873610924
191,267141.2,13379800.0,37600.0,47.0,2.0,30.368932,59.87603,0.0,1.0,1.0,34.0,800.0,7.05,413983,245996.38888888888,23451.860757798902
192,259575.0,12200000.0,84568.0,47.0,6.0,30.349043,59.91683,1.0,1.0,4.0,66.0,1799.3191489361702,4.2,200654,254919.1581632653,45524.20029455081
193,308340.4,15326812.6,90000.0,47.0,9.0,30.388138,59.938293,0.0,0.0,2.0,34.0,1914.893617021277,8.42,200654,254919.1581632653,23451.860757798902
194,227827.8,11260000.0,120000.0,47.0,10.0,30.396375,59.839782,0.0,0.0,1.0,74.0,2553.191489361702,10.7,413983,245996.38888888888,51042.285178738784
195,297873.0,14000000.0,84568.0,47.0,12.0,30.312446,59.902154,0.0,0.0,3.0,67.0,1799.3191489361702,1.72,155981,277500.88611111115,46213.96090507431
196,207194.0,9321400.0,118000.0,47.0,26.0,30.331616,60.050125,1.0,1.0,2.0,90.0,2510.6382978723404,6.17,541590,225573.17423312887,62078.45494711474
197,222930.0,10500000.0,145716.0,47.1,17.0,30.223512,60.02793,0.0,0.0,0.0,63.0,3093.7579617834394,10.72,699243,279766.9102439024,43454.91846298032
198,215349.0,10668200.0,26015.0,47.3,2.0,30.405978,59.719555,0.0,0.0,0.0,21.0,550.0,15.73,263732,189180.75698924728,14484.97282099344
199,288819.0,13690000.0,136408.0,47.4,9.0,30.23581,59.982154,0.0,0.0,0.0,42.0,2877.805907172996,8.77,699243,279766.9102439024,28969.94564198688
200,274842.8,13887200.0,50000.0,47.5,10.0,30.330852,59.957111,0.0,0.0,0.0,24.0,1052.6315789473683,2.3,115757,288191.65576923074,16554.25465256393
201,334030.0,16000000.0,80441.0,47.9,3.0,30.359679,59.918526,0.0,0.0,3.0,46.0,1679.3528183716076,5.34,200654,254919.1581632653,31728.98808408087
202,125261.0,6000000.0,63761.0,47.9,5.0,30.369327,59.927346,0.0,0.0,1.0,56.0,1331.1273486430064,6.35,200654,254919.1581632653,38626.59418931584
203,406596.0,19479999.0,145716.0,47.91,18.0,30.194542,59.942894,0.0,0.0,0.0,20.0,3041.4527238572327,13.11,206680,261970.0192,13795.212210469943
204,333334.0,16000000.0,80441.0,48.0,3.0,30.359679,59.918526,0.0,0.0,3.0,46.0,1675.8541666666667,5.34,200654,254919.1581632653,31728.98808408087
205,209375.0,10050000.0,79496.0,48.0,5.0,30.3253,59.91466,0.0,0.0,6.0,37.0,1656.1666666666667,1.81,155981,277500.88611111115,25521.142589369392
206,309250.2,13718839.0,120000.0,48.0,8.0,30.239197,59.933036,0.0,0.0,1.0,40.0,2500.0,8.14,206680,261970.0192,27590.424420939886
207,249272.2,11921400.0,80000.0,48.0,10.0,30.362724,59.900173,0.0,0.0,1.0,29.0,1666.6666666666667,5.91,413983,245996.38888888888,20003.057705181418
208,236140.0,11500000.0,84388.0,48.7,7.0,30.446474,59.873266,0.0,0.0,1.0,19.0,1732.8131416837782,15.33,547896,218420.79166666666,13105.451599946446
209,235656.0,11500000.0,84568.0,48.8,4.0,30.345863,59.925146,1.0,2.0,3.0,59.0,1732.9508196721313,3.77,200654,254919.1581632653,40695.87602088633
210,118368.0,5799999.0,80861.8,49.0,5.0,30.382047,59.965912,0.0,0.0,0.0,30.0,1650.2408163265306,7.9,536794,261699.96749999997,20692.818315704913
211,448980.0,22000000.0,79496.0,49.0,6.0,30.327223,59.876237,0.0,0.0,2.0,54.0,1622.3673469387754,3.48,335221,284126.8703125,37247.07296826885
212,234694.0,11500000.0,84568.0,49.0,6.0,30.345863,59.925146,1.0,2.0,3.0,59.0,1725.8775510204082,3.77,200654,254919.1581632653,40695.87602088633
213,341837.0,16750000.0,50105.8,49.0,12.0,30.488551,59.951506,0.0,0.0,0.0,26.0,1022.5673469387756,19.6,366971,222474.55818181817,17933.775873610924
214,398751.6,19379800.0,147057.0,49.0,14.0,30.290113,59.959332,1.0,2.0,2.0,66.0,3001.1632653061224,2.72,115757,288191.65576923074,45524.20029455081
215,224622.8,11787694.0,63700.0,49.0,8.0,30.442773,59.885616,0.0,0.0,1.0,17.0,1300.0,14.77,547896,218420.79166666666,11725.930378899451
216,360794.8,19064000.0,147059.0,49.2,6.0,30.306642,59.962224,0.0,0.0,1.0,44.0,2989.0040650406504,1.43,115757,288191.65576923074,30349.466863033875
217,210570.8,9598200.0,147058.0,49.2,12.0,30.465348,59.919581,1.0,1.0,1.0,44.0,2988.9837398373984,17.03,547896,218420.79166666666,30349.466863033875
218,331531.8,17660299.8,182040.0,49.2,16.0,30.199195,60.038573,0.0,0.0,0.0,9.0,3700.0,13.37,699243,279766.9102439024,6207.845494711474
219,240394.6,12088048.2,98600.0,49.3,26.0,30.389737,59.938703,0.0,0.0,1.0,26.0,2000.0,8.6,200654,254919.1581632653,17933.775873610924
220,409072.4,20344000.0,194000.0,49.5,14.0,30.30755,59.897952,0.0,0.0,1.0,54.0,3919.191919191919,2.0,155981,277500.88611111115,37247.07296826885
221,80646.0,4000000.0,80441.0,49.6,5.0,30.356822,59.94417,0.0,1.0,4.0,34.0,1621.7943548387095,4.95,200654,254919.1581632653,23451.860757798902
222,293591.0,15420000.0,124500.0,49.8,2.0,30.319839,59.862321,0.0,1.0,3.0,58.0,2500.0,3.84,335221,284126.8703125,40006.115410362836
223,216291.8,11103739.8,80000.0,49.8,2.0,30.370153,60.050179,0.0,0.0,0.0,41.0,1606.4257028112452,8.79,541590,225573.17423312887,28280.18503146338
224,222349.0,12030500.0,110000.0,50.0,1.0,30.405978,59.719555,0.0,0.0,0.0,21.0,2200.0,15.73,263732,189180.75698924728,14484.97282099344
225,210570.8,9598200.0,100000.0,50.0,1.0,30.467899,59.921538,1.0,1.0,1.0,46.0,2000.0,17.31,547896,218420.79166666666,31728.98808408087
226,222349.0,12030500.0,60000.0,50.0,2.0,30.405978,59.719555,0.0,0.0,0.0,21.0,1200.0,15.73,263732,189180.75698924728,14484.97282099344
227,293591.0,15420000.0,80000.0,50.0,3.0,30.322812,59.86148,0.0,2.0,2.0,46.0,1600.0,3.97,335221,284126.8703125,31728.98808408087
228,173800.0,8690000.0,84568.0,50.0,3.0,30.350588,59.922341,0.0,2.0,5.0,48.0,1691.36,4.31,200654,254919.1581632653,33108.50930512786
229,290414.8,17323445.6,99000.0,50.0,4.0,30.14394,59.788493,0.0,0.0,0.0,20.0,1980.0,19.67,431546,282094.2408163265,13795.212210469943
230,343200.0,18111999.8,50000.0,50.0,4.0,30.272354,59.946631,0.0,0.0,1.0,44.0,1000.0,4.48,206680,261970.0192,30349.466863033875
231,368449.0,19000000.0,100000.0,50.0,4.0,30.285891,59.921646,0.0,0.0,0.0,62.0,2000.0,3.04,155981,277500.88611111115,42765.157852456825
232,259806.2,12544376.0,100000.0,50.0,5.0,30.347659,59.904053,0.0,0.0,1.0,55.0,2000.0,4.27,413983,245996.38888888888,37936.83357879234
233,440000.0,22000000.0,50641.0,50.0,5.0,30.358134,59.932495,0.0,2.0,4.0,22.0,1012.82,5.09,200654,254919.1581632653,15174.733431516937
234,217769.6,11828500.0,85000.0,50.0,5.0,30.443258,59.877696,1.0,1.0,1.0,18.0,1700.0,14.92,547896,218420.79166666666,12415.690989422948
235,380000.0,19000000.0,59221.8,50.0,8.0,30.392297,59.942268,0.0,0.0,0.0,22.0,1184.436,8.89,200654,254919.1581632653,15174.733431516937
236,230000.0,11500000.0,145716.0,50.0,23.0,30.205447,60.002638,0.0,0.0,1.0,98.0,2914.32,12.25,699243,279766.9102439024,67596.53983130271
237,340460.4,16888600.0,99000.0,50.0,27.0,30.331202,59.922066,1.0,2.0,4.0,33.0,1980.0,2.22,155981,277500.88611111115,22762.100147275403
238,59761.0,3000000.0,84568.0,50.2,5.0,30.348675,59.91129,1.0,1.0,4.0,62.0,1684.6215139442231,4.24,413983,245996.38888888888,42765.157852456825
239,137200.0,6914880.0,63761.0,50.4,5.0,30.359356,59.921692,0.0,1.0,3.0,44.0,1265.0992063492065,5.28,200654,254919.1581632653,30349.466863033875
240,176413.0,8900000.0,73408.0,50.45,13.0,30.329891,60.006116,0.0,0.0,0.0,69.0,1455.0644202180376,4.04,541590,225573.17423312887,47593.4821261213
241,353151.0,17819999.0,147716.0,50.46,19.0,30.184849,59.942245,0.0,0.0,0.0,15.0,2927.3880301228696,14.19,206680,261970.0192,10346.409157852457
242,353151.0,17819999.0,147716.0,50.46,19.0,30.184849,59.942245,0.0,0.0,0.0,15.0,2927.3880301228696,14.19,206680,261970.0192,10346.409157852457
243,307652.2,15640000.0,70000.0,51.0,1.0,30.335362,59.844032,0.0,0.0,0.0,76.0,1372.549019607843,5.38,335221,284126.8703125,52421.80639978578
244,331531.8,17660299.8,80000.0,51.0,12.0,30.197201,59.999633,0.0,0.0,1.0,71.0,1568.6274509803925,13.11,699243,279766.9102439024,48973.0033471683
245,211686.0,10795970.0,63701.8,51.0,18.0,30.431364,59.900962,0.0,0.0,1.0,22.0,1249.0549019607845,13.37,547896,218420.79166666666,15174.733431516937
246,335000.0,17085000.0,90900.0,51.0,25.0,30.303983,59.99669,0.0,0.0,2.0,59.0,1782.3529411764705,3.13,699243,279766.9102439024,40695.87602088633
247,246967.0,12620000.0,76120.0,51.1,16.0,30.368563,59.885142,1.0,1.0,1.0,17.0,1489.628180039139,6.81,413983,245996.38888888888,11725.930378899451
248,400000.0,20520000.0,73408.0,51.3,11.0,30.338083,59.880582,0.0,0.0,0.0,19.0,1430.9551656920078,4.05,335221,284126.8703125,13105.451599946446
249,340103.2,16879800.0,101000.0,51.4,14.0,30.274698,59.852285,0.0,0.0,1.0,38.0,1964.9805447470817,5.84,335774,239969.54054054053,26210.90319989289
250,352031.0,18200000.0,80496.0,51.7,4.0,30.302555,59.949555,0.0,0.0,0.0,38.0,1556.9825918762087,1.27,115757,288191.65576923074,26210.90319989289
251,417301.4,21204000.0,114000.0,51.8,14.0,30.295243,59.919121,0.0,0.0,1.0,53.0,2200.772200772201,2.09,155981,277500.88611111115,36557.312357745344
252,295367.0,15300000.0,70101.8,51.8,16.0,30.40552,59.84819,0.0,0.0,1.0,55.0,1353.3166023166025,11.42,413983,245996.38888888888,37936.83357879234
253,189186.8,9810000.0,112200.0,51.94,5.0,30.469489,59.952006,0.0,0.0,0.0,23.0,2160.1848286484405,17.49,366971,222474.55818181817,15864.494042040435
254,286282.0,15659800.0,110000.0,52.0,5.0,30.374124,59.869562,0.0,0.0,2.0,82.0,2115.3846153846152,7.73,413983,245996.38888888888,56560.37006292676
255,276426.0,14101400.0,104000.0,52.0,25.0,30.37133,59.955471,0.0,0.0,0.0,30.0,2000.0,6.63,536794,261699.96749999997,20692.818315704913
256,236085.0,12300000.0,50641.0,52.1,6.0,30.350857,59.9358,0.0,0.0,4.0,20.0,971.9961612284068,4.27,200654,254919.1581632653,13795.212210469943
257,304155.4,16703200.0,80000.0,52.5,13.0,30.334293,59.875411,0.0,0.0,0.0,26.0,1523.809523809524,3.96,335221,284126.8703125,17933.775873610924
258,153136.2,7800000.0,50000.0,52.5,13.0,30.358107,59.806174,0.0,0.0,0.0,15.0,952.3809523809524,8.5,263732,189180.75698924728,10346.409157852457
259,212152.6,11470000.0,115500.0,52.5,20.0,30.312392,60.06927,0.0,0.0,0.0,58.0,2200.0,6.64,541590,225573.17423312887,40006.115410362836
260,360794.8,19064000.0,160000.0,52.8,3.0,30.318105,59.923017,2.0,5.0,7.0,30.0,3030.3030303030305,0.93,155981,277500.88611111115,20692.818315704913
261,226416.0,12000000.0,97736.0,53.0,5.0,30.302699,59.922792,0.0,0.0,1.0,64.0,1844.0754716981128,1.28,155981,277500.88611111115,44144.679073503816
262,292728.2,16107200.0,110000.0,53.0,9.0,30.334293,59.875411,0.0,0.0,0.0,26.0,2075.471698113208,3.96,335221,284126.8703125,17933.775873610924
263,358491.0,19000000.0,147716.0,53.0,13.0,30.2026,60.030245,0.0,0.0,0.0,18.0,2787.0943396226417,12.89,699243,279766.9102439024,12415.690989422948
264,348400.0,18500000.0,118168.0,53.1,5.0,30.2973,59.952331,0.0,0.0,2.0,46.0,2225.386064030132,1.85,115757,288191.65576923074,31728.98808408087
265,380160.0,20262528.0,153116.0,53.3,9.0,30.145673,59.861824,0.0,0.0,0.0,46.0,2872.720450281426,18.79,431546,282094.2408163265,31728.98808408087
266,214916.0,11498000.0,122000.0,53.5,9.0,30.25304,59.908868,0.0,0.0,0.0,26.0,2280.373831775701,6.73,335774,239969.54054054053,17933.775873610924
267,212152.6,11470000.0,75000.0,53.6,17.0,30.312392,60.06927,0.0,0.0,0.0,58.0,1399.2537313432836,6.64,541590,225573.17423312887,40006.115410362836
268,182836.0,9800000.0,100000.0,53.6,25.0,30.375507,59.802929,0.0,0.0,0.0,26.0,1865.6716417910447,9.98,263732,189180.75698924728,17933.775873610924
269,283719.4,13908799.8,107000.0,53.6,26.0,30.273737,59.967155,0.0,0.0,0.0,37.0,1996.2686567164176,4.55,115757,288191.65576923074,25521.142589369392
270,149776.6,8460000.0,60000.0,53.8,11.8,30.367162,59.812392,0.0,0.0,0.0,33.0,1115.2416356877325,8.94,263732,189180.75698924728,22762.100147275403
271,268234.0,12400912.0,108000.0,54.0,3.0,30.230627,59.938257,0.0,0.0,1.0,59.0,2000.0,9.1,206680,261970.0192,40695.87602088633
272,283677.4,16376800.2,135000.0,54.1,13.0,30.40137,60.038542,0.0,0.0,0.0,61.0,2495.3789279112752,11.33,536794,261699.96749999997,42075.39724193332
273,199901.8,10910299.8,100000.0,54.38,8.0,30.375031,59.98958,0.0,0.0,0.0,80.0,1838.9113644722324,7.51,536794,261699.96749999997,55180.84884187977
274,106618.0,5800000.0,103408.0,54.4,5.0,30.336026,59.873261,0.0,0.0,0.0,18.0,1900.8823529411768,4.17,335221,284126.8703125,12415.690989422948
275,322735.0,17559999.0,133008.0,54.41,9.0,30.288622,59.903823,0.0,0.0,0.0,42.0,2444.5506340746188,3.09,155981,277500.88611111115,28969.94564198688
276,321101.0,17500000.0,113260.0,54.5,25.0,30.251773,60.029458,0.0,0.0,0.0,75.0,2078.1651376146788,8.03,699243,279766.9102439024,51732.04578926229
277,317646.0,17340241.0,56153.8,54.59,9.0,30.404316,59.938175,0.0,0.0,1.0,17.0,1028.6462722110275,10.22,366971,222474.55818181817,11725.930378899451
278,311942.4,16860000.0,100000.0,54.6,10.0,30.302142,59.999458,0.0,0.0,2.0,71.0,1831.5018315018317,3.32,699243,279766.9102439024,48973.0033471683
279,134546.0,7400000.0,84641.0,55.0,1.0,30.349627,59.932202,0.0,2.0,5.0,28.0,1538.9272727272728,4.14,200654,254919.1581632653,19313.29709465792
280,52546.0,2890000.0,84641.0,55.0,1.0,30.356346,59.940875,0.0,1.0,4.0,31.0,1538.9272727272728,4.89,200654,254919.1581632653,21382.578926228412
281,245455.0,13500000.0,90168.0,55.0,4.0,30.345396,59.939167,0.0,0.0,2.0,20.0,1639.418181818182,3.67,200654,254919.1581632653,13795.212210469943
282,59091.0,3250000.0,84641.0,55.0,4.0,30.360766,59.920086,0.0,0.0,3.0,47.0,1538.9272727272728,5.45,200654,254919.1581632653,32418.748694604365
283,103637.0,5700000.0,97736.0,55.0,5.0,30.311278,59.911475,0.0,0.0,3.0,57.0,1777.0181818181818,1.26,155981,277500.88611111115,39316.35479983933
284,89091.0,4900000.0,46153.8,55.0,5.0,30.386727,59.947041,0.0,0.0,0.0,27.0,839.1600000000001,8.28,200654,254919.1581632653,18623.536484134424
285,145455.0,8000000.0,56153.8,55.0,5.0,30.41126,59.928217,1.0,1.0,1.0,42.0,1020.9781818181818,11.0,366971,222474.55818181817,28969.94564198688
286,343200.0,18111999.8,110000.0,55.0,6.0,30.274258,59.880983,0.0,0.0,1.0,24.0,2000.0,5.02,335774,239969.54054054053,16554.25465256393
287,263597.6,15176000.0,90600.0,55.0,6.0,30.317961,60.069598,0.0,0.0,0.0,47.0,1647.2727272727273,6.72,541590,225573.17423312887,32418.748694604365
288,268234.0,12400912.0,80000.0,55.0,7.0,30.230627,59.938257,0.0,0.0,1.0,59.0,1454.5454545454545,9.1,206680,261970.0192,40695.87602088633
289,342285.6,18554505.0,100000.0,55.0,10.0,30.1677,59.866734,0.0,0.0,0.0,60.0,1818.1818181818185,16.36,431546,282094.2408163265,41385.63663140983
290,313659.8,17836800.2,137500.0,55.0,25.0,30.402672,60.011356,0.0,0.0,1.0,40.0,2500.0,10.83,536794,261699.96749999997,27590.424420939886
291,192481.4,11410500.0,55000.0,55.0,10.0,30.469669,59.93218,0.0,0.0,1.0,34.0,1000.0,17.49,547896,218420.79166666666,23451.860757798902
292,399275.0,22000000.0,107008.0,55.1,7.0,30.296402,59.952123,0.0,0.0,2.0,52.0,1942.0689655172412,1.94,115757,288191.65576923074,35867.55174722185
293,415163.0,23000000.0,116408.0,55.4,5.0,30.330232,59.854567,0.0,0.0,1.0,35.0,2101.2274368231047,4.63,335221,284126.8703125,24141.621368322398
294,433213.0,24000000.0,116408.0,55.4,5.0,30.330232,59.854567,0.0,0.0,1.0,35.0,2101.2274368231047,4.63,335221,284126.8703125,24141.621368322398
295,198556.0,11000000.0,74018.8,55.4,9.0,30.489503,59.906309,0.0,0.0,1.0,36.0,1336.0794223826715,19.77,547896,218420.79166666666,24831.381978845897
296,360361.0,20000000.0,109496.0,55.5,1.0,30.318725,59.885936,0.0,2.0,2.0,75.0,1972.900900900901,2.65,335221,284126.8703125,51732.04578926229
297,269300.0,15000000.0,128000.0,55.7,3.0,30.279935,59.942376,1.0,1.0,2.0,52.0,2298.0251346499103,3.62,206680,261970.0192,35867.55174722185
298,187186.8,11130400.0,67200.0,56.0,4.0,30.477466,59.947027,0.0,0.0,0.0,28.0,1200.0,18.36,366971,222474.55818181817,19313.29709465792
299,337966.2,18579200.0,70000.0,56.0,10.0,30.326307,60.009606,0.0,0.0,0.0,84.0,1250.0,4.02,541590,225573.17423312887,57939.89128397376
300,399675.2,22019200.0,112000.0,56.0,13.0,30.307765,59.956557,0.0,0.0,1.0,39.0,2000.0,1.12,115757,288191.65576923074,26900.663810416387
301,400000.0,22416000.0,103408.0,56.04,11.0,30.338083,59.880582,0.0,0.0,0.0,19.0,1845.2533904354036,4.05,335221,284126.8703125,13105.451599946446
302,340998.8,19075200.0,123000.0,56.2,10.0,30.315275,59.879353,0.0,1.0,3.0,85.0,2188.612099644128,2.89,335221,284126.8703125,58629.651894497256
303,380000.0,21356000.0,145716.0,56.2,25.0,30.220961,59.862483,0.0,0.0,0.0,34.0,2592.811387900356,10.71,431546,282094.2408163265,23451.860757798902
304,326578.0,18369999.0,149316.0,56.25,19.0,30.184849,59.942245,0.0,0.0,0.0,15.0,2654.5066666666667,14.19,206680,261970.0192,10346.409157852457
305,385000.0,21675500.0,145716.0,56.3,25.0,30.220988,59.861973,0.0,0.0,0.0,35.0,2588.206039076377,10.71,431546,282094.2408163265,24141.621368322398
306,335569.8,16844991.8,65000.0,57.0,5.0,30.260262,59.866061,1.0,1.0,2.0,24.0,1140.3508771929824,6.69,335774,239969.54054054053,16554.25465256393
307,298219.0,17098000.0,114000.0,57.0,6.0,30.276782,59.942831,1.0,1.0,1.0,49.0,2000.0,3.97,206680,261970.0192,33798.269915651355
308,249472.4,15060000.0,171000.0,57.0,8.0,30.393563,59.859922,0.0,1.0,1.0,40.0,3000.0,9.92,413983,245996.38888888888,27590.424420939886
309,191665.2,11843100.0,159600.0,57.0,9.0,30.332999,60.075344,0.0,1.0,1.0,36.0,2800.0,7.45,541590,225573.17423312887,24831.381978845897
310,189234.6,11646599.8,85500.0,57.0,14.0,30.361413,60.042586,0.0,0.0,0.0,52.0,1500.0,7.78,541590,225573.17423312887,35867.55174722185
311,219299.0,12500000.0,151920.0,57.0,25.0,30.317961,60.069598,0.0,0.0,0.0,47.0,2665.2631578947367,6.72,541590,225573.17423312887,32418.748694604365
312,400000.0,22840000.0,91101.8,57.1,10.0,30.429685,59.881358,0.0,0.0,0.0,23.0,1595.478108581436,13.4,547896,218420.79166666666,15864.494042040435
313,194250.2,11810000.0,170000.0,57.2,10.0,30.408233,59.702404,0.0,0.0,0.0,47.0,2972.027972027972,16.62,263732,189180.75698924728,32418.748694604365
314,350000.0,20160000.0,118360.0,57.6,11.0,30.338083,59.880582,0.0,0.0,0.0,19.0,2054.861111111111,4.05,335221,284126.8703125,13105.451599946446
315,387600.0,22329636.0,128000.0,57.61,7.0,30.268635,59.943372,0.0,0.0,0.0,33.0,2221.8364867210557,4.88,206680,261970.0192,22762.100147275403
316,225460.0,13000000.0,151920.0,57.66,25.0,30.317961,60.069598,0.0,0.0,0.0,47.0,2634.7554630593136,6.72,541590,225573.17423312887,32418.748694604365
317,134316.0,7750000.0,116656.0,57.7,5.0,30.32495,59.917213,0.0,0.0,8.0,38.0,2021.7677642980932,1.71,155981,277500.88611111115,26210.90319989289
318,292467.8,16527946.0,138960.0,57.9,18.0,30.414584,59.946324,0.0,0.0,0.0,45.0,2400.0,11.37,366971,222474.55818181817,31039.22747355737
319,317646.0,18394822.0,56153.8,57.91,9.0,30.404316,59.938175,0.0,0.0,1.0,17.0,969.6736314971508,10.22,366971,222474.55818181817,11725.930378899451
