WKT	NAME	NAME_EN	NAME_RU	WATERWAY	OSM_TYPE	OSM_ID
"LINESTRING (30.424034 59.6625252,30.4238315 59.662538,30.423751 59.6625814,30.4236773 59.6627439,30.4235311 59.6627548,30.4234412 59.6628056,30.4234426 59.662958,30.4234962 59.6630027,30.4235043 59.6630305,30.4234493 59.6630576,30.4233983 59.6631687,30.4234412 59.6632188,30.4234412 59.6632581,30.4231878 59.6633786,30.4231113 59.6634301,30.4230912 59.6635141,30.4230362 59.6635812,30.4230268 59.6636496,30.4229705 59.6637356,30.4229732 59.6640255,30.4228431 59.6641915,30.4228914 59.6642687,30.422831 59.6643215,30.4228391 59.6644116,30.4227452 59.6645024,30.4226822 59.6647198,30.4226017 59.6647645,30.4226017 59.6648282,30.4225735 59.6649162,30.4225735 59.6651689,30.4226272 59.6651933,30.4227345 59.6651851,30.422772 59.6652319,30.4229008 59.6652989,30.4228941 59.6653517,30.422992 59.6653849,30.4230148 59.6654689,30.4230805 59.6655204,30.4230966 59.6657236,30.4230027 59.6657771,30.4229946 59.6658536,30.4230684 59.6658909,30.4230805 59.6659309,30.4230469 59.66596,30.4230389 59.6659877,30.42311 59.666006,30.4231904 59.6660074,30.4232749 59.665981,30.4233192 59.6659844,30.4233165 59.6660135,30.4233675 59.6660311,30.4233956 59.6660683,30.4233675 59.6661246,30.4233648 59.6661483,30.4234144 59.6661584,30.4235244 59.6661679,30.4236223 59.6662085,30.4236571 59.6662668,30.4236545 59.6663305,30.4237685 59.6663623,30.4237792 59.6664104,30.4237363 59.6664497,30.4236317 59.6664551,30.4235928 59.6664727,30.423629 59.6665269,30.4235525 59.6665709,30.4235673 59.6666298,30.4235351 59.6667368,30.4234949 59.6667924,30.4234037 59.6668249,30.4232427 59.6667924,30.4229692 59.6669373,30.4227841 59.6669929,30.4227224 59.6670796,30.4227787 59.667234,30.422886 59.6672746,30.4229262 59.6673396,30.4229262 59.6674859,30.4230778 59.6678022,30.4231609 59.6679031,30.4230872 59.6680413,30.4229611 59.6681232,30.42289 59.6682309,30.4228404 59.6682743,30.422827 59.668363,30.4228847 59.6684179,30.4229812 59.6684483,30.4233715 59.6687538,30.4235619 59.6689624,30.4235941 59.6691547,30.4235056 59.669236,30.4232347 59.6692834,30.4231247 59.6693389,30.4228887 59.6695123,30.4228109 59.6695462,30.4227841 59.6696098,30.4228726 59.6696735,30.4230067 59.6697263,30.4230469 59.6699254,30.4231274 59.6701218,30.4233044 59.6702478,30.4236156 59.6704089,30.4236585 59.6704767,30.4236102 59.6706907,30.423342 59.671036,30.4233259 59.6711336,30.4233742 59.671204,30.4235369 59.6713364,30.4236022 59.6713895,30.4243304 59.6717212,30.4244497 59.6717918,30.4245865 59.6718121,30.4246804 59.6717871,30.4247649 59.6717078,30.4248561 59.6717146,30.4248977 59.6717959,30.4250398 59.6718081,30.4251847 59.6718433,30.4251983 59.6718919,30.4251685 59.6720146,30.425292 59.6721013,30.4255655 59.6721372,30.4259035 59.6721399,30.4261449 59.6721453,30.4263783 59.6722116,30.4266196 59.6722496,30.4268837 59.6722715,30.427025 59.6723123,30.4271208 59.6722996,30.4272178 59.6722577,30.4273331 59.6722103,30.4274589 59.6721874,30.42758 59.6721798,30.4278079 59.6721128,30.4279125 59.6720356,30.4280627 59.672022,30.4282612 59.6720397,30.428453 59.6720881,30.4286043 59.672218,30.4287355 59.672348,30.4288819 59.6724117,30.4290095 59.672446,30.4291919 59.6725015,30.4293716 59.6725665,30.4295325 59.6726315,30.4297417 59.6726708,30.4299241 59.6727155,30.4301282 59.6727989,30.4302291 59.6729136,30.4302342 59.673013,30.4301282 59.6731072,30.4300877 59.6731692,30.4299349 59.6732599,30.4298061 59.6733927,30.4297498 59.6735349,30.429775 59.6736245,30.4298303 59.6736933,30.4298839 59.6737664,30.4298456 59.6738385,30.4299134 59.6739398,30.4300475 59.6740102,30.4303533 59.6741145,30.4305705 59.6742039,30.4307824 59.6743583,30.4310346 59.6745113,30.4311794 59.67464,30.4312888 59.6747531,30.4312736 59.6748754,30.4312535 59.6749875,30.4311579 59.6751112,30.431115 59.6752088,30.4310359 59.6753042,30.431092 59.6753875,30.4312636 59.6754843,30.4314755 59.6755556,30.4316975 59.6755582,30.431909 59.6755852,30.4321423 59.675548,30.4322979 59.6754992,30.4325004 59.6754681,30.4326291 59.6754295,30.4329121 59.6753692,30.4331079 59.6753767,30.4332997 59.675357,30.4334848 59.675416,30.4337221 59.6755114,30.4339649 59.6756083,30.4341888 59.6756861,30.4343954 59.6756888,30.4346113 59.6756543,30.4350002 59.6755019,30.4351155 59.6754139,30.4352108 59.6753963,30.4353905 59.675443,30.4355621 59.675443,30.4357418 59.6754559,30.4359376 59.6754965,30.4360758 59.6755439,30.4361911 59.6756218,30.4363306 59.6757416,30.4367267 59.6758715,30.4369462 59.6759725,30.4371816 59.6760982,30.4374115 59.6762163,30.4376395 59.6763016,30.4378232 59.6763558,30.4378983 59.6764553,30.4379976 59.6765149,30.4381719 59.676567,30.4384468 59.6765643,30.4385944 59.6765887,30.4388009 59.6766408,30.4390329 59.676676,30.4392099 59.6766937,30.4393776 59.6767478,30.4394956 59.6767803,30.4395613 59.6768057,30.4395734 59.6768744,30.4393762 59.6769259,30.4393682 59.6769678,30.4394333 59.6770067,30.4395917 59.6770476,30.4397599 59.6770739,30.4400113 59.6770975,30.4402681 59.6770943,30.4404697 59.6771326,30.4406103 59.6771715,30.4407388 59.6771751,30.4408863 59.6771182,30.4410392 59.6771344,30.4411975 59.6771642,30.441353 59.6772238,30.4415327 59.67732,30.44153 59.6773863,30.4414657 59.6774513,30.4413852 59.6775001,30.4413423 59.6775759,30.4413369 59.6776937,30.4413772 59.6777614,30.4415569 59.6778291,30.4418278 59.6778887,30.4421228 59.6779293,30.442391 59.6779429,30.4426056 59.67797,30.4429409 59.6779469,30.4432064 59.677928,30.4433835 59.677928,30.4434934 59.6779997,30.4436275 59.6780458,30.4439306 59.6780471,30.4441881 59.6781663,30.4442874 59.6782679,30.4443598 59.6783681,30.4444429 59.6784398,30.4444912 59.6784994,30.4445958 59.6785658,30.4447889 59.6786633,30.4449391 59.6787377,30.4449955 59.6787906,30.4449767 59.6788745,30.4449378 59.6789288,30.4448801 59.6789815,30.4448345 59.6790424,30.4447058 59.679125,30.4445958 59.6792049,30.4443946 59.6793173,30.4441774 59.6793796,30.4436517 59.6796382,30.4433915 59.6797858,30.4432359 59.6799375,30.4432574 59.6800485,30.4433861 59.680127,30.4436973 59.6801663,30.4441345 59.6801595,30.4445583 59.6801081,30.4448694 59.6800986,30.445143 59.6801406,30.445246 59.680271,30.4451966 59.6804967,30.4451537 59.680781,30.4450786 59.680869,30.4448238 59.6809733,30.4445051 59.6810898,30.4441935 59.6813362,30.4439762 59.6816652,30.4439816 59.6819403,30.4442428 59.6821717,30.4447789 59.6822823,30.4461519 59.682484,30.4470705 59.6826243,30.4474094 59.6826563,30.4477527 59.6826389,30.4482693 59.6825945,30.4485628 59.6825913,30.4488605 59.6826193,30.4491556 59.682659,30.4494657 59.6827255,30.4499093 59.6828824,30.4503745 59.6830562,30.4507032 59.6831925,30.4509983 59.683315,30.4513662 59.6835126,30.4514703 59.6836081,30.451536 59.6837172,30.4515454 59.683795,30.4515344 59.6838709)"	Славянка			river	way	"27731703"
"LINESTRING (30.458575 59.6896045,30.4585543 59.6896283,30.4584695 59.6897198,30.4584065 59.6897976,30.4583165 59.6899291,30.4581428 59.6904164,30.4582295 59.6904562,30.4582751 59.6904934,30.4583079 59.6905374,30.4583234 59.6905956,30.458322 59.690645,30.4582572 59.6907079,30.4581195 59.6907993,30.4580538 59.6908372,30.4579841 59.6908724,30.4579478 59.6908981,30.4579024 59.6909339,30.4578674 59.6909719,30.4578558 59.6910208,30.4578808 59.6910768,30.457919 59.6911289,30.4579865 59.6912209,30.4580257 59.6912865,30.4580591 59.6913601,30.4580696 59.6914004,30.4581048 59.691491,30.4581463 59.6915675,30.4582291 59.6916941,30.4583936 59.6918792,30.4586313 59.6920666,30.4590125 59.6923026,30.4594104 59.6925388,30.4594834 59.6925779,30.4595679 59.6926104,30.4596752 59.692653,30.459808 59.6926845,30.4599622 59.6927052,30.4601325 59.6927194,30.4603321 59.6927343,30.4605402 59.6927573,30.4606904 59.692785,30.4608729 59.6928178,30.4610082 59.6928527,30.4611853 59.6929035,30.4614536 59.6930082,30.4615501 59.6930517,30.4616449 59.6931054,30.4617061 59.6931594,30.4617254 59.6931958,30.4617395 59.6932255,30.4617378 59.6932662,30.4617305 59.6933088,30.4617059 59.6933468,30.4616738 59.6933744,30.4616318 59.693412,30.4616156 59.6934301,30.461605 59.693474,30.4616103 59.6935292,30.4616182 59.6936276)"	Славянка			river	way	"27731707"
"LINESTRING (30.4022068 59.9206316,30.3936703 59.918382,30.3920191 59.9179704,30.388307 59.9173145,30.3859305 59.9168276,30.3825693 59.9162216,30.3726666 59.9145151,30.3695106 59.9141198,30.3633101 59.9138661)"	Обводный канал	Bypass Canal	Обводный канал	canal	way	"27755091"
"LINESTRING (29.9092706 59.8853628,29.9104981 59.8876292,29.9120559 59.8903891)"	Морской канал			canal	way	"29359825"
"LINESTRING (30.0422596 59.8530191,30.04227 59.8530391,30.042505 59.8535256,30.042624 59.8538382,30.0427405 59.8541375,30.0433065 59.8554126,30.0446864 59.8587906,30.0447899 59.8595027,30.0448394 59.8602847,30.044932 59.86045)"	Стрелка			river	way	"29360229"
"LINESTRING (30.3761964 59.9455583,30.376421 59.9454258,30.3767198 59.9453023,30.3770078 59.9451983,30.3771929 59.9451191,30.3772425 59.9450425,30.3772854 59.9449565,30.3773374 59.9447823,30.3774045 59.9445388,30.3773905 59.944375,30.3773933 59.9442505,30.3773542 59.9441301,30.3772524 59.9440588,30.3770922 59.9439999,30.3767773 59.9439822,30.3764376 59.9439865,30.3761711 59.9440065,30.3758521 59.9440541,30.3755251 59.9441525,30.3752657 59.9442941,30.3749774 59.9444438,30.3747662 59.9445654,30.3747055 59.9446811,30.3747337 59.9448542,30.3748544 59.9450033,30.3749482 59.9451134,30.3751137 59.9452518)"				canal	way	"30198531"
"LINESTRING (30.2576418 59.9068884,30.2580994 59.9067161,30.2589194 59.9065586,30.2602156 59.9063325,30.2603933 59.9062922,30.2606761 59.906193,30.2609856 59.9061121,30.2613257 59.9060818,30.2616535 59.9060877,30.2620386 59.9060359,30.2625067 59.9059307,30.2628883 59.9058414,30.2637321 59.9055955,30.2652198 59.905181,30.2659489 59.9049661,30.266229 59.9048456,30.2663946 59.9047247,30.2667777 59.9043714,30.2670495 59.9042151,30.2681521 59.9038235,30.2683853 59.9037188,30.2685868 59.9035571,30.2687838 59.9033192,30.2689331 59.9030925,30.2691262 59.9027795,30.2691826 59.9025559,30.2690959 59.9024091)"	Бумажный канал			canal	way	"30430220"
"LINESTRING (30.2621519 59.9158408,30.2622007 59.9136743,30.2619127 59.912359,30.2609047 59.9107547,30.2599408 59.9093491,30.2576418 59.9068884,30.2575405 59.9067851,30.2560605 59.9049665,30.2559255 59.9048007,30.2553848 59.9041362,30.2535127 59.9026841,30.2502783 59.9013188,30.2502295 59.9012907)"	Екатерингофка	Yekateringovka		river	way	"30430222"
"LINESTRING (30.3454149 59.9522432,30.3423533 59.9535159,30.3402206 59.9546543,30.3392661 59.9554079,30.3377014 59.9573264,30.3367621 59.9604792,30.3358227 59.9658865,30.3349604 59.9671193)"	Большая Невка	Great Nevka	Большая Невка	river	way	"30746764"
"LINESTRING (30.1987721 59.8016053,30.1985272 59.8016418,30.198396 59.801763,30.1977272 59.8021597,30.1974553 59.8023325,30.1969521 59.8025026,30.1964896 59.802635,30.1963193 59.8028064,30.1962025 59.8030854,30.1961787 59.8032478,30.1960441 59.803497,30.1960186 59.8036744,30.1961374 59.803871,30.1961463 59.8040341,30.1961566 59.8043178,30.1961052 59.8045457,30.1959741 59.8046564,30.1958744 59.8047948,30.195921 59.804902,30.1960586 59.8050837,30.1961831 59.8054204,30.1961911 59.8056296,30.1960958 59.8057277,30.1958896 59.8057979,30.1956993 59.8058666,30.195583 59.8059601,30.1955214 59.8061195,30.1955632 59.806184,30.1956214 59.8062327,30.195675 59.8062626,30.1958329 59.8063635,30.1959021 59.8064714,30.1958517 59.806573,30.1957687 59.8066574,30.1956903 59.8067372,30.1955648 59.8069264,30.1955252 59.8070129,30.195551 59.8071182,30.1956459 59.807221,30.1957267 59.8074271,30.195735 59.8075261,30.195706 59.807658,30.1955635 59.8080422,30.1954467 59.8082928,30.1954782 59.8084128,30.1956091 59.8084733,30.1957494 59.808515,30.1958436 59.8087746,30.1957799 59.808886,30.1956291 59.8089825,30.1954544 59.8090742,30.1952525 59.8092021,30.1951913 59.809296,30.1952497 59.8094393,30.195186 59.8095098,30.1949643 59.8095565,30.194802 59.8095635,30.1945914 59.8095842,30.1944739 59.8096408,30.1943912 59.8097848,30.1942174 59.8099002,30.1937352 59.810146,30.1933397 59.8102847,30.1929309 59.8103916,30.1927269 59.8103767,30.1924966 59.8103245,30.1922036 59.8103074,30.1919534 59.8103398,30.191793 59.81038,30.1917369 59.8104077,30.1916711 59.8104403,30.1914622 59.8104762,30.1913248 59.810535,30.1912765 59.8106512,30.1912369 59.8107806)"	Дудергофский ручей			river	way	"33785586"
"LINESTRING (30.1182075 59.7633872,30.1181768 59.7635525,30.1178995 59.7635831,30.1177238 59.7636342,30.1176651 59.7637439,30.1175433 59.7638436,30.1174308 59.7639439,30.1173661 59.7640267,30.1173562 59.7641212,30.1173454 59.7642119,30.1174324 59.7642864,30.1175916 59.764354,30.1177595 59.7643424,30.1180377 59.7642203,30.1182508 59.7641397,30.118502 59.7640261,30.1185856 59.7640126,30.1189014 59.7640026,30.119156 59.7641064,30.1193027 59.7642393,30.1193621 59.7643483,30.1194176 59.7645061,30.1194067 59.7647439,30.1193415 59.7649606,30.1192265 59.7650778,30.1190816 59.7651615,30.1188957 59.7651636,30.1186209 59.7651717,30.1181653 59.76522,30.1179956 59.7652668,30.1179754 59.7653441,30.118032 59.7654133,30.1181168 59.7654927,30.1181884 59.7656002,30.1182606 59.7657247,30.1183769 59.7658395,30.1185686 59.7660023,30.1187101 59.7661419,30.1186859 59.7662701,30.1186374 59.7663637,30.1185242 59.7664579,30.1185201 59.766521,30.1186292 59.7665312,30.118803 59.7665312,30.1189607 59.7664884,30.1191546 59.76646,30.1193186 59.7664643,30.1194641 59.7665376,30.1195772 59.7666393,30.1196621 59.7667411,30.1197995 59.766853,30.1199208 59.7669425,30.1200218 59.7669934,30.1201148 59.76703,30.1202562 59.7670117,30.1203492 59.7669873,30.1204421 59.7669466,30.1204179 59.7668916,30.1203855 59.7668082,30.1204462 59.7667431,30.1205836 59.7667004,30.1207776 59.7667085,30.120919 59.7667573,30.1211049 59.7668408,30.1212423 59.7669181,30.1214242 59.7669649,30.1216182 59.766973,30.1218647 59.7669527,30.1220668 59.7669242,30.1223053 59.7669364,30.1225154 59.7669751,30.1229115 59.7669853,30.1232631 59.7669853,30.1236026 59.7670056,30.1237481 59.7670402,30.1238047 59.767087,30.1238249 59.7671501,30.1238047 59.7672111,30.1236834 59.7672681,30.1234814 59.767319,30.1232389 59.7673821,30.1230408 59.7674248,30.1229034 59.7674716,30.1228024 59.7675327,30.1227094 59.767608,30.1226811 59.7677056,30.1226973 59.7677565,30.1227741 59.7678033,30.1229277 59.7678481,30.1230772 59.7678908,30.1233116 59.7679173,30.1234692 59.7679234,30.1236147 59.7679193,30.1237117 59.7678867,30.1237885 59.7678277,30.1237926 59.7677301,30.1238774 59.7676629,30.1240108 59.7676039,30.1241361 59.7675428,30.1242735 59.7675164,30.1243867 59.7675388,30.1243988 59.7675917,30.1243705 59.7676527,30.1243584 59.7677097,30.1243543 59.7677748,30.1242977 59.7678379,30.1242977 59.7678969,30.1243543 59.7679641,30.1244473 59.7680719,30.1245685 59.7682591,30.1246089 59.7683588,30.1246211 59.7684809,30.1246453 59.7685501,30.1247302 59.7686254,30.1248514 59.7686783,30.1249484 59.7687495,30.125098 59.7687658,30.125223 59.7687514,30.1253561 59.7687053,30.1254617 59.7686498,30.1256638 59.7686152,30.1258699 59.7685664,30.1259507 59.7685013,30.1260316 59.7684402,30.1261771 59.7684057,30.1263145 59.7684179,30.1263872 59.7684789,30.1264074 59.768542,30.1264196 59.7685929,30.126363 59.7686519,30.1262377 59.768717,30.1260962 59.768776,30.125979 59.7688269,30.1258901 59.7689062,30.1258659 59.7689734,30.1258942 59.7690629,30.1259709 59.769128,30.126076 59.7691769,30.1262336 59.7691952,30.1264559 59.7692094,30.1265933 59.7692135,30.126658 59.7692399,30.1266418 59.7692888,30.1265731 59.7693193,30.1264155 59.7694007,30.1263306 59.7695045,30.1262983 59.7695879,30.1262741 59.7696612,30.1262902 59.7697202,30.1263266 59.7697873,30.1262741 59.7698341,30.1261609 59.7698484,30.1260841 59.7698158,30.1260073 59.7697588,30.1259305 59.7697283,30.1258295 59.7696958,30.1257931 59.769651,30.1257648 59.769594,30.1257365 59.7695472,30.1256638 59.7695106,30.1255547 59.7695126,30.1254455 59.7695411,30.1253768 59.769596,30.1253445 59.7696428,30.1253647 59.7697039,30.1254334 59.769771,30.1255506 59.7698545,30.1257729 59.769944,30.1259467 59.7700478,30.1260477 59.7701251,30.1261043 59.7701963,30.1261205 59.7702513,30.1260639 59.7702981,30.1259992 59.7703652,30.1259952 59.77041,30.1260397 59.7704568,30.1261043 59.7705117,30.1262296 59.7705524,30.1263872 59.7705748,30.1265287 59.7705707,30.1266459 59.7705483,30.1267712 59.7705036,30.1268601 59.7704507,30.126953 59.7703917,30.1270339 59.7703489,30.127139 59.7703367,30.1272198 59.770351,30.1272683 59.7703815,30.1273572 59.7704486,30.1275189 59.77053,30.1276482 59.7706094,30.1276724 59.7706928,30.1276603 59.7707437,30.1276035 59.770807,30.127537 59.7709625,30.12748 59.7710653,30.1274895 59.7711633,30.1276368 59.7712375,30.1277461 59.7712781,30.1278791 59.7713953,30.1279503 59.7714982,30.1280311 59.7715675,30.1279836 59.7716273,30.1278933 59.7716847,30.1276795 59.7717589,30.1274848 59.7717852,30.1272663 59.7717923,30.127214 59.7718449,30.1273138 59.7719215,30.1274183 59.7720243,30.1275465 59.7721558,30.1276178 59.772285,30.1277461 59.772383,30.1278838 59.77245,30.1280453 59.7724428,30.1282401 59.7723783,30.1284871 59.7723041,30.1287626 59.7722109,30.1289954 59.7721367,30.1291854 59.7720387,30.1293184 59.7720171,30.1294087 59.772065,30.1294752 59.7721535,30.129556 59.7722969,30.1296225 59.7724046,30.129632 59.7725146,30.1294894 59.7725983,30.1293802 59.77267,30.1293184 59.7727561,30.1293517 59.7728685,30.1294277 59.7729474,30.129537 59.7729666,30.129689 59.7729403,30.1298505 59.7728709,30.1299835 59.7727753,30.130012 59.7726581,30.130031 59.7725648,30.1301593 59.7724931,30.1303493 59.77245,30.1305915 59.7724404,30.1308243 59.7724691,30.1310808 59.7724859,30.1312993 59.7725505,30.1314276 59.7726365,30.1315986 59.772737,30.1317839 59.7729116,30.1318741 59.7730431,30.1319216 59.7732344,30.1319549 59.7733731,30.1319834 59.7734688,30.1321022 59.7735286,30.1323112 59.7735429,30.1325915 59.7735118,30.132905 59.773409,30.1331092 59.7733109,30.133437 59.773244,30.1337648 59.7732177,30.1341068 59.7732272,30.1345819 59.7732583,30.1349429 59.7732727,30.1352042 59.7733779,30.1353609 59.7734879,30.1353609 59.7736027,30.1353994 59.7736742,30.1354796 59.7737374,30.1355794 59.7738227,30.1356792 59.773904,30.1357885 59.7739949,30.1358027 59.774069,30.1357362 59.7741264,30.1356032 59.7741264,30.1354084 59.7740403,30.1352327 59.7740021,30.1350807 59.7740284,30.1349809 59.7741049,30.1349999 59.7742173,30.1350427 59.774301,30.1351757 59.7743584,30.1353467 59.7743871,30.1354749 59.7744469,30.1355604 59.7745449,30.1356127 59.7746262,30.1355379 59.774697,30.1354505 59.774764,30.1354087 59.7748348,30.1354125 59.7748941,30.1354353 59.774961,30.1354923 59.7750471,30.1355873 59.7751026,30.1357469 59.7751562,30.1360851 59.775225,30.1362714 59.7752327,30.1363735 59.7752022,30.1364388 59.7751215,30.1365338 59.7750318,30.1367001 59.774993,30.1368545 59.774996,30.1369317 59.7750737,30.1369079 59.7751544,30.136939 59.7752804,30.1371232 59.7753801,30.1371785 59.7754682,30.1371509 59.7755726,30.1370173 59.7756491,30.1368284 59.7755981,30.1366442 59.7755355,30.1364138 59.7755007,30.1361927 59.7755656,30.1361973 59.7756584,30.1363724 59.7758369,30.1366303 59.7760131,30.1368376 59.7761221,30.137114 59.7761824,30.1373996 59.7762404,30.1375418 59.7763143,30.137574 59.7763653,30.1377122 59.7764673,30.1379195 59.7765624,30.1381867 59.7766621,30.1383847 59.7766806,30.1385229 59.7766412,30.1387717 59.7765508,30.1389375 59.7763815,30.1391033 59.7762841,30.1394396 59.776254,30.1396331 59.7763143,30.1399371 59.776254,30.1399555 59.7761937,30.1398219 59.7760777,30.1396745 59.7758992,30.1397759 59.7757647,30.1398957 59.7756812,30.1400937 59.775665,30.140407 59.7757299,30.1406695 59.7757508,30.1409229 59.7757183,30.141167 59.7756766,30.1413789 59.7756882,30.1416231 59.7756859,30.1420238 59.7756395,30.1423186 59.7755792,30.1424937 59.7755282,30.1426549 59.7754378,30.1427839 59.7753705,30.1429129 59.7753844,30.1430096 59.7754749,30.1430004 59.775563,30.1430096 59.7756604,30.1429681 59.7757856,30.1429497 59.7758714,30.1429175 59.7759688,30.142876 59.7760801,30.1428161 59.7761983,30.1428438 59.7762841,30.142982 59.7763212,30.1432676 59.7763235,30.1434656 59.776349,30.1435762 59.7763954,30.1435716 59.7764627,30.1434426 59.7765531,30.1434104 59.776625,30.1433459 59.7766992,30.1432491 59.7767293,30.1430649 59.77672,30.1427885 59.7766945,30.1425674 59.776625,30.1424062 59.7765624,30.1422818 59.7764928,30.1421804 59.7764766,30.1421113 59.7765276,30.142033 59.776625,30.1420192 59.7767108,30.1420745 59.776829,30.1422081 59.7769867,30.1423923 59.7771536,30.1424839 59.7772461,30.1425704 59.7773135,30.1426625 59.7773697,30.1426779 59.777411,30.1426065 59.7774627,30.1424886 59.7775001,30.1423278 59.7775548,30.1423278 59.7776336,30.1424062 59.7776916,30.142572 59.7777194,30.1427148 59.7778122,30.1429958 59.777891,30.1431985 59.7778724,30.1433228 59.7778098,30.1433781 59.7777426,30.1434011 59.7776777,30.1435347 59.7776939,30.1436775 59.7777565,30.1437466 59.7778493,30.1438019 59.7779165,30.1437973 59.7780301,30.143765 59.7781344,30.1437236 59.7782295,30.1437236 59.7782898,30.1437927 59.7783362,30.1439078 59.7783686,30.1440322 59.7783547,30.1441796 59.7782898,30.144304 59.7782063,30.1443731 59.7781252,30.144456 59.7779884,30.144585 59.7778794,30.1447554 59.7778075,30.1449904 59.7777959,30.1452391 59.7778423,30.1456168 59.7779443,30.1457688 59.7780139,30.1459162 59.7781576,30.1458794 59.7782852,30.1458379 59.7784057,30.1457596 59.7784892,30.1456997 59.778619,30.1455477 59.7787883,30.1453589 59.778895,30.1452391 59.7789529,30.1452529 59.7790039,30.1454003 59.7790944,30.1454878 59.7791778,30.1455914 59.779291,30.1456052 59.7793536,30.1456789 59.779393,30.1457987 59.7794347,30.1459323 59.7794393,30.1460567 59.7794022,30.1462501 59.7793373,30.1463929 59.7793026,30.1464759 59.7793628,30.1465403 59.7794393,30.1465634 59.7795112,30.1465818 59.7795715,30.1466417 59.7796295,30.1466463 59.7797153,30.1466785 59.7798126,30.1467292 59.7798915,30.1468075 59.7799703,30.1469273 59.7800398,30.1470885 59.7801001,30.1472267 59.7801604,30.1473581 59.7802868,30.1475297 59.7804898,30.1475273 59.7805044,30.1475126 59.7808397,30.147916 59.7809131,30.1482593 59.7810859,30.1487056 59.7813581,30.1487657 59.7815698,30.1496841 59.781721,30.1498908 59.7818291,30.1499158 59.7819586,30.1498585 59.7820702,30.1497356 59.7820795,30.1493493 59.7822048,30.1492978 59.7824208,30.1497184 59.7827145,30.1499225 59.7827957,30.1501406 59.7828229,30.15033 59.7828608,30.1504167 59.7829222,30.1504314 59.7829937,30.1504041 59.7831029,30.1506369 59.7832587,30.150963 59.7833581,30.1514755 59.7835566,30.1516539 59.7837388,30.1515163 59.7838774,30.1512999 59.7839361,30.1512719 59.784019,30.1515512 59.7842004,30.1518851 59.78437,30.1522254 59.7845781,30.1523884 59.784675,30.1524785 59.7847792,30.1525932 59.7849077)"	Дудергофка			river	way	"33785588"
