WKT	NATURAL	OSM_TYPE	OSM_ID
"POLYGON ((30.46177 59.7295743,30.4624996 59.7292931,30.4625156 59.7292552,30.4617351 59.7287942,30.461601 59.7287942,30.461196 59.7289686,30.4612215 59.72902,30.4611257 59.7290727,30.4612577 59.7291525,30.4564761 59.7287726,30.4568543 59.7273893,30.4567153 59.7273835,30.4564968 59.7273745,30.4558705 59.7303967,30.4558765 59.7304166,30.4559161 59.7304322,30.4560106 59.7304643,30.456126 59.7304636,30.4561447 59.7304136,30.4560488 59.7304116,30.4561789 59.7297629,30.456301 59.7297663,30.456309 59.7295121,30.4562245 59.7295027,30.4563251 59.7289537,30.4573497 59.7290017,30.4581692 59.7290383,30.4582388 59.7290097,30.4584414 59.7291268,30.4585594 59.7290889,30.4586345 59.7291335,30.4587069 59.7291052,30.4586533 59.7290741,30.4587471 59.7290416,30.4588383 59.7290923,30.4589201 59.7290599,30.4592997 59.7292857,30.4594727 59.7292559,30.4597127 59.7292228,30.4610834 59.7292775,30.461302 59.7292917,30.46177 59.7295743))"	grassland	way	"1123171899"
"POLYGON ((30.3404387 59.9009266,30.3408119 59.900969,30.3420315 59.8985722,30.3415326 59.8988816,30.341361 59.8990053,30.3407467 59.90029,30.3404387 59.9009266))"	grassland	way	"1123339579"
"POLYGON ((29.9434531 60.0981969,29.9437803 60.0983913,29.9436458 60.0984583,29.9432425 60.0983823,29.9431395 60.0984717,29.9434352 60.09878,29.9440626 60.0993027,29.9446137 60.0995528,29.9448557 60.0997606,29.9448602 60.100013,29.9450752 60.1003659,29.9452858 60.1005446,29.9453913 60.1005743,29.9455861 60.1005625,29.9456757 60.1004709,29.9457832 60.1003637,29.9459546 60.1003688,29.9461473 60.100038,29.9460509 60.0997392,29.945976 60.0994565,29.9460723 60.0994178,29.9461927 60.0994378,29.9462672 60.099392,29.9461193 60.0991262,29.9461551 60.098981,29.9462761 60.0985499,29.946303 60.0983779,29.9462358 60.098217,29.946159 60.098158,29.945956 60.0981823,29.9457079 60.0981523,29.9453962 60.0979078,29.9451616 60.0978021,29.9449876 60.0976135,29.9447681 60.0974286,29.9446546 60.097372,29.9444881 60.0972739,29.9441929 60.0971796,29.9440037 60.0969646,29.9430285 60.097401,29.9427337 60.0974552,29.9425846 60.0973957,29.9426324 60.0972276,29.9424522 60.0970335,29.9423505 60.0970559,29.9421728 60.0969678,29.9420103 60.0971336,29.9422612 60.0973213,29.9424673 60.0975581,29.9426421 60.0977748,29.9429423 60.0979914,29.9434531 60.0981969))"	grassland	way	"1131763823"
"POLYGON ((29.9470836 60.1023205,29.9470998 60.1020493,29.94695 60.1019693,29.9467469 60.1018988,29.9466158 60.101774,29.9466218 60.10163,29.9467252 60.1015212,29.9463399 60.1012704,29.9459948 60.1009806,29.9453913 60.1005743,29.9452858 60.1005446,29.9450752 60.1003659,29.9448602 60.100013,29.9448557 60.0997606,29.9446137 60.0995528,29.9440626 60.0993027,29.9439473 60.0992537,29.9444645 60.0999056,29.9447885 60.1005501,29.9450828 60.1010255,29.9455969 60.1016457,29.9457392 60.1021539,29.9457991 60.1024924,29.9470836 60.1023205))"	beach	way	"1131763827"
"POLYGON ((29.9470247 60.1037328,29.9470565 60.1035061,29.9469401 60.1032847,29.9469613 60.1030581,29.9470036 60.1028788,29.9468449 60.1027154,29.9470806 60.1026472,29.9470836 60.1023205,29.9457991 60.1024924,29.94593 60.1029459,29.9459365 60.1032149,29.9459885 60.103492,29.9460481 60.1040874,29.946037 60.1048454,29.946055 60.1051652,29.94605 60.10532,29.94607 60.10557,29.9459944 60.1061381,29.9459157 60.1074003,29.9458122 60.1082534,29.9455751 60.1093062,29.9454183 60.1099065,29.9453685 60.1104115,29.9471881 60.1106204,29.9470597 60.1102544,29.9470218 60.1101168,29.9471789 60.1099603,29.9471031 60.1097795,29.9471789 60.1095987,29.9471464 60.1094665,29.9471031 60.1093396,29.9472547 60.1091561,29.947298 60.1089834,29.9474063 60.1089052,29.9474291 60.1087261,29.9473725 60.1085048,29.9472709 60.1084276,29.9471572 60.1083709,29.9472114 60.108182,29.9473088 60.1080848,29.947141 60.1080552,29.9470381 60.1080471,29.9468756 60.1079013,29.9468973 60.107734,29.9470489 60.1076639,29.9470327 60.1074264,29.9469081 60.1073185,29.9471115 60.1069526,29.9470168 60.1067626,29.9471031 60.1066357,29.947141 60.1064414,29.9472655 60.1062822,29.9471843 60.1061203,29.9470218 60.1060852,29.9470218 60.1057991,29.9471031 60.1056048,29.9472709 60.1056129,29.9471356 60.1054159,29.9470164 60.1053106,29.947233 60.1052216,29.9472547 60.1050435,29.9472439 60.104922,29.9471572 60.1047655,29.9473142 60.1045955,29.9472926 60.1044686,29.9471356 60.1040692,29.9471572 60.1039208,29.9470247 60.1037328))"	beach	way	"1131763828"
"POLYGON ((29.9465342 60.1116489,29.9465574 60.1114559,29.9466021 60.1114573,29.946654 60.1109073,29.9466585 60.1107701,29.9467654 60.110666,29.9471881 60.1106204,29.9453685 60.1104115,29.9452651 60.1106615,29.9452484 60.110864,29.9451792 60.1112842,29.9451266 60.1117158,29.9450717 60.1121135,29.9450534 60.1127942,29.9450394 60.1130274,29.9449914 60.1132417,29.9449129 60.1135123,29.9446536 60.1138635,29.9444992 60.1142985,29.9443994 60.1145796,29.9441762 60.1151181,29.9439893 60.1155689,29.9437935 60.1164707,29.9436781 60.1168464,29.9435431 60.1170976,29.9433839 60.1173938,29.9433374 60.1175943,29.9431338 60.1178591,29.9434893 60.1180837,29.9435801 60.1181987,29.9445233 60.118769,29.9446399 60.1186557,29.9446326 60.1185795,29.9444941 60.1184814,29.9445524 60.1182697,29.9446107 60.1180954,29.9447322 60.1179465,29.9447832 60.1177105,29.9448901 60.117391,29.9450625 60.1168064,29.9450504 60.1164397,29.9451354 60.1160766,29.9461829 60.1158372,29.946201 60.1157075,29.9463072 60.1145818,29.9462684 60.1145804,29.9462752 60.1145333,29.9463116 60.1145353,29.9463794 60.1138173,29.9463399 60.1138156,29.9463618 60.1136649,29.9463936 60.1136666,29.9464687 60.1128707,29.9464135 60.1128694,29.9464244 60.1128216,29.9464732 60.112823,29.9465839 60.1116496,29.9465342 60.1116489))"	beach	way	"1131763829"
"POLYGON ((30.1055153 59.8404488,30.1118747 59.8401088,30.1118467 59.8399733,30.1054934 59.8403516,30.1055153 59.8404488))"	grassland	way	"1132279289"
"POLYGON ((30.112204 59.8401277,30.1128885 59.8400891,30.1128606 59.8399242,30.1122645 59.8399558,30.1122738 59.8400458,30.1122412 59.8400985,30.112204 59.8401277))"	grassland	way	"1132279291"
"POLYGON ((30.115846 59.8361187,30.1159389 59.8361189,30.1159396 59.8360327,30.1159417 59.835764,30.1159426 59.8356542,30.1158495 59.835654,30.115846 59.8361187))"	grassland	way	"1133903369"
"POLYGON ((30.4031302 59.7010464,30.4041902 59.7012197,30.4045679 59.7006635,30.4034796 59.7005206,30.4031302 59.7010464))"	scrub	way	"1134251804"
"POLYGON ((30.4087273 59.7064299,30.408779 59.7064505,30.409538 59.7065751,30.4095968 59.7065603,30.4100358 59.7058723,30.4090447 59.7062465,30.4089079 59.7062844,30.408822 59.706394,30.4087493 59.7063858,30.4087273 59.7064299))"	scrub	way	"1134467945"
"POLYGON ((30.4083205 59.7061017,30.4089481 59.7062005,30.4096322 59.7059041,30.4083392 59.7056891,30.4082543 59.7058092,30.4074767 59.7056806,30.4071077 59.7056146,30.4068929 59.7058737,30.4083205 59.7061017))"	scrub	way	"1134467946"
"POLYGON ((30.2571014 59.7918203,30.2496448 59.7929242,30.2419469 59.7940823,30.2386612 59.7945597,30.2380429 59.7946575,30.2369259 59.7948165,30.2346915 59.795146,30.2318733 59.7955652,30.2278586 59.7961668,30.222061 59.797021,30.2194673 59.7974123,30.2177399 59.7976781,30.2170292 59.7977712,30.2142987 59.7981652,30.2130836 59.7983635,30.2100715 59.7987953,30.2079499 59.7991137,30.2078184 59.7991366,30.2074188 59.799196,30.2071801 59.79925,30.2069977 59.799312,30.2049968 59.8001931,30.2038595 59.8006842,30.2031031 59.8010242,30.202918 59.801097,30.2027357 59.8011523,30.2024513 59.8012144,30.2015129 59.8013643,30.2013117 59.8013221,30.1992742 59.8016383,30.1990074 59.801804,30.2000848 59.8036783,30.200092 59.8036903,30.2105705 59.8021757,30.2140295 59.8019512,30.2147762 59.8018864,30.2166054 59.8015527,30.2172595 59.8015444,30.2174924 59.8015797,30.2176045 59.8016333,30.2178736 59.8016051,30.2185028 59.8016803,30.21925 59.8018345,30.2189197 59.8024892,30.219368 59.8025743,30.2193424 59.802629,30.2197101 59.8029296,30.2197421 59.803073,30.2201477 59.803921,30.2203484 59.8040491,30.2208119 59.8041839,30.2209792 59.8042434,30.2211541 59.8042939,30.2212751 59.8042745,30.2213405 59.8042314,30.2219013 59.8038832,30.2229536 59.8033365,30.224179 59.8027898,30.2240751 59.8027167,30.221479 59.8018635,30.2216521 59.8018043,30.2218736 59.8017033,30.2241928 59.801376,30.2249752 59.8013899,30.2254736 59.8013899,30.2259859 59.8014038,30.2266229 59.8013795,30.2268375 59.80147,30.2271559 59.8014491,30.2274606 59.8013969,30.2274744 59.8015431,30.2264082 59.8016128,30.2261105 59.8019924,30.2256052 59.8021874,30.2242621 59.8026575,30.2242621 59.8027619,30.2255844 59.8022953,30.2272113 59.8018078,30.2280629 59.8016093,30.2311783 59.8010695,30.2518366 59.7979516,30.2513966 59.7971731,30.2513474 59.7971344,30.2512711 59.7971055,30.2511967 59.7970824,30.251099 59.7970769,30.2220073 59.8013952,30.2211419 59.8014265,30.2204773 59.8012664,30.2199442 59.8010296,30.2182473 59.8002225,30.2172337 59.8003735,30.2170854 59.8001117,30.2169486 59.7998598,30.2188862 59.7995818,30.2495781 59.7950197,30.2506058 59.7948669,30.2721791 59.7916598,30.2742817 59.7913472,30.2821504 59.7901774,30.2840842 59.7898855,30.2842503 59.7901477,30.2843954 59.7903969,30.2832895 59.7905638,30.2830158 59.7911485,30.2825993 59.7920022,30.2823535 59.7922083,30.2821385 59.7923474,30.2818483 59.7924591,30.2814455 59.7925501,30.2706465 59.7941337,30.2659062 59.7948781,30.2645681 59.7951905,30.2644858 59.7952235,30.2644147 59.7952744,30.2643788 59.795346,30.2648155 59.7960707,30.2658339 59.7959284,30.2657886 59.7957643,30.2662063 59.7957167,30.2665165 59.7955912,30.2666663 59.795548,30.26849 59.7952675,30.2691941 59.7951582,30.2702192 59.7949875,30.2707353 59.7949029,30.2716202 59.7947621,30.2824147 59.7931792,30.2824885 59.7931664,30.28253 59.7931522,30.2825823 59.7931225,30.2829701 59.7928567,30.2833052 59.7926347,30.2838175 59.792296,30.2838953 59.7922454,30.2839536 59.792213,30.284016 59.792188,30.2840991 59.7921637,30.2884564 59.7914532,30.2885342 59.7914883,30.2904358 59.7911887,30.2933809 59.790692,30.2937993 59.7906151,30.2943218 59.7905222,30.2952277 59.7903651,30.2955079 59.7903641,30.2966666 59.7895584,30.2967659 59.7895003,30.2969241 59.7894477,30.2970502 59.789418,30.2987882 59.7891359,30.2996653 59.7889861,30.3018339 59.7885927,30.3019372 59.788561,30.3007167 59.7868134,30.300643 59.7867355,30.3002527 59.786585,30.300293 59.7865527,30.2998477 59.7863852,30.2995017 59.7863083,30.2991504 59.7863029,30.2984369 59.7863407,30.2960846 59.786504,30.2952906 59.7865554,30.2943492 59.7865836,30.2936303 59.7867011,30.2933648 59.7866849,30.2927077 59.7867544,30.2925226 59.7867713,30.290629 59.7869049,30.289768 59.7869629,30.2895802 59.7869764,30.289422 59.786998,30.2892825 59.7870284,30.2869812 59.7873746,30.2845913 59.787712,30.2838760761621 59.7878243192207,30.2839407 59.7878712,30.2813084 59.7882939,30.2799999 59.7884908,30.2769016 59.7889434,30.2744178 59.7893094,30.2726184798802 59.7895301059583,30.2571014 59.7918203))"	grassland	way	"1135392002"
"POLYGON ((30.2549051 59.7998271,30.2553796 59.7996472,30.2554546 59.7995079,30.2554893 59.7993946,30.2557894 59.7992233,30.2561185 59.7991913,30.2563205 59.79902,30.2569959 59.7990462,30.2570479 59.7992262,30.2566322 59.799261,30.2558241 59.7994933,30.2555066 59.799746,30.2555816 59.7997982,30.257162 59.7993604,30.2578503 59.7992072,30.2585433 59.7991361,30.2577105 59.797553,30.2573575 59.7976017,30.2572605 59.7974241,30.2537189 59.7979311,30.2535676 59.7980335,30.2547472 59.799878,30.2549051 59.7998271))"	grassland	way	"1135396314"
"POLYGON ((30.2525208 59.7978699,30.2575471 59.7971474,30.257324 59.7968317,30.2571008 59.7968651,30.2570556 59.7968763,30.2569933 59.7967917,30.256703 59.7968351,30.2567355 59.7968902,30.2563438 59.7969594,30.2559663 59.7963877,30.2551011 59.7964668,30.2521597 59.7968961,30.2519984 59.7969753,30.2519626 59.7970315,30.2525208 59.7978699))"	grassland	way	"1135396315"
"POLYGON ((30.2253045 59.8028093,30.2259229 59.8025524,30.2271775 59.8022188,30.2275181 59.8021827,30.2277869 59.8022594,30.2280737 59.8023901,30.2281006 59.8025478,30.2282978 59.80262,30.2285487 59.8025433,30.2288713 59.8024306,30.2288803 59.8022548,30.2285935 59.8022413,30.228486 59.8021512,30.228943 59.802052,30.2297137 59.8020565,30.2302335 59.8021376,30.2307892 59.8020475,30.2311207 59.8018221,30.2312104 59.8015787,30.2316943 59.8015201,30.2325815 59.8014254,30.2332085 59.8012698,30.2340925 59.8011147,30.2353694 59.8011286,30.2361134 59.8011748,30.2364074 59.8012857,30.2365727 59.8012487,30.2371055 59.8011748,30.2396041 59.8011609,30.2412116 59.8012071,30.2418546 59.8010685,30.2421938 59.8011332,30.2427126 59.801225,30.2433338 59.8012728,30.243743 59.8015117,30.2444007 59.8016588,30.2448099 59.8018683,30.2451825 59.8019896,30.2459425 59.8018719,30.2468998 59.8018242,30.2469071 59.8018793,30.2511775 59.8012517,30.2508464 59.8007058,30.2502885 59.7997667,30.2502966 59.799737,30.2512666 59.7995948,30.2505159 59.7983278,30.2446624 59.799204,30.2401847 59.7998722,30.2351181 59.8006159,30.2320289 59.8010573,30.2290538 59.801547,30.2276354 59.8018584,30.2261268 59.8022816,30.2248767 59.8027351,30.225099 59.8028349,30.2253045 59.8028093))"	grassland	way	"1135396316"
"POLYGON ((30.2449686 59.8037525,30.2471545 59.8040509,30.2477083 59.804117,30.2485252 59.8040613,30.2509137 59.8036365,30.2506645 59.8032674,30.2505042 59.8032686,30.2506071 59.8034372,30.2480809 59.8037837,30.2473001 59.8033817,30.2472083 59.8025131,30.2474655 59.8018847,30.2466847 59.802028,30.2459039 59.8023329,30.2452884 59.8024392,30.2450863 59.8029105,30.2440759 59.8034972,30.2447533 59.8035648,30.2449686 59.8037525))"	grassland	way	"1135396320"
"POLYGON ((30.2889809 59.797213,30.2891653 59.7971804,30.289138 59.7971289,30.2893121 59.7970945,30.2892506 59.7970121,30.2893462 59.7969967,30.2892745 59.7968953,30.2892131 59.796885,30.2891243 59.79677,30.2885576 59.796612,30.2883152 59.7964522,30.2880763 59.7962204,30.2879363 59.796198,30.2879431 59.7962496,30.288008 59.796265,30.2880899 59.7963028,30.2881787 59.7964608,30.2889809 59.797213))"	grassland	way	"1135396322"
"POLYGON ((30.3855945 60.059605,30.3856459429141 60.0596730031267,30.3866704816349 60.0593828655353,30.3867457 60.0593167,30.3852255 60.0592521,30.3855945 60.059605))"	scrub	way	"1135489544"
"POLYGON ((30.1570047 59.8469367,30.1569919 59.8469208,30.1472526 59.8471488,30.1472513 59.8475975,30.1476141 59.8475931,30.1476185 59.8476193,30.1476334 59.8476388,30.1476623 59.8476507,30.1477061 59.8476553,30.1562442 59.8474891,30.1570027 59.8469787,30.1570047 59.8469367))"	grassland	way	"1135787639"
"POLYGON ((30.4309966 59.8204599,30.4280361 59.8233716,30.4282194 59.8234157,30.4284166 59.8234482,30.4286261 59.8234459,30.4288618 59.8234219,30.4290775 59.8233747,30.4294226 59.8232539,30.4296552 59.8231633,30.4299839 59.822978,30.4303742 59.8227604,30.4305714 59.8225989,30.4309461 59.8222089,30.4308317 59.8221796,30.431196 59.8218263,30.4314738 59.821892,30.4324779 59.8208825,30.4324312 59.820872,30.4324592 59.8208391,30.432334 59.8208074,30.4321719 59.8207665,30.4320879 59.8207453,30.4319574 59.8207123,30.4315906 59.8206196,30.4315626 59.8206419,30.4313291 59.8205797,30.4313571 59.8205539,30.4309966 59.8204599))"	grassland	way	"1137228706"
"POLYGON ((29.7314208 60.0096013,29.7314194 60.0096388,29.731476 60.0097337,29.7316289 60.0097379,29.7317521 60.0097613,29.7321739 60.0096417,29.7319205 60.0094421,29.7314208 60.0096013))"	grassland	way	"1138325872"
"POLYGON ((29.7324953 60.0094809,29.7337129 60.0091331,29.7338029 60.0092068,29.7338386 60.0091947,29.7337418 60.0091067,29.7336362 60.0090012,29.7335579 60.0089688,29.733471 60.0089876,29.7334574 60.0090088,29.7332548 60.0090667,29.7330538 60.0090991,29.7321818 60.0093638,29.7321171 60.0094311,29.7321852 60.0095111,29.7322874 60.0095222,29.7324953 60.0094809))"	grassland	way	"1138325873"
"POLYGON ((30.2867349 59.8087408,30.2887021 59.8074166,30.2879297 59.8070173,30.2881228 59.806877,30.2891228 59.8072171,30.2928435 59.8049237,30.2925001 59.8047834,30.2916633 59.8050748,30.2912771 59.8051287,30.2905904 59.805118,30.290526 59.8053014,30.2901183 59.8053122,30.2901183 59.8050964,30.2898971 59.8050935,30.2770712 59.812665,30.2772779 59.8130515,30.2774372 59.8133495,30.2783263 59.8128178,30.2786851 59.8126034,30.2807879 59.8113949,30.2831979 59.8101045,30.283729 59.810179,30.2836032 59.809959,30.2835632 59.809825,30.2844158 59.8093594,30.2849819 59.8090178,30.2851551 59.8088536,30.2860848 59.8085352,30.2865098 59.8085973,30.2867349 59.8087408))"	grassland	way	"1141525306"
"POLYGON ((30.2754775 59.8134726,30.2762567 59.8132083,30.2772779 59.8130515,30.2770712 59.812665,30.2757053 59.812111,30.2771493 59.8112299,30.2773321 59.8113063,30.2794046 59.810084,30.2792383 59.810003,30.2798176 59.8096982,30.2799195 59.8097683,30.2802638 59.809571,30.2806543 59.809726,30.28137 59.8093207,30.2782952 59.8080074,30.2776192 59.8083149,30.2777587 59.8084822,30.2774476 59.8085685,30.2765464 59.8082987,30.276704 59.8081943,30.2772631 59.8080141,30.2773745 59.8077732,30.2776429 59.8076867,30.2769648 59.8074193,30.2762352 59.8072466,30.2757632 59.8072088,30.273553 59.8076513,30.2711176 59.8081369,30.2703666 59.8083041,30.2694694 59.8088437,30.2698449 59.8089247,30.2695445 59.8090973,30.2693085 59.8092808,30.2692334 59.8094912,30.2705423 59.8093131,30.2709285 59.8091998,30.2711753 59.8090272,30.2715293 59.8091459,30.2714757 59.8093563,30.2711324 59.8094912,30.2710036 59.8096962,30.2713577 59.8098149,30.2717117 59.8099552,30.2721623 59.8099336,30.2721731 59.8097232,30.2724091 59.8095505,30.2728275 59.8095451,30.2732352 59.8095667,30.2735464 59.8097178,30.2736644 59.8099282,30.2741794 59.8101548,30.2745441 59.8102897,30.2746193 59.8105055,30.2742974 59.8106835,30.2739111 59.8107644,30.2738039 59.8109748,30.2737717 59.8111906,30.2736107 59.811455,30.273246 59.8115737,30.2729134 59.8114334,30.2728061 59.8112014,30.2725271 59.8110288,30.272216 59.8111852,30.2721838 59.8114118,30.2723984 59.8116007,30.272731 59.8117355,30.2729992 59.8118974,30.2734069 59.8118596,30.2737073 59.8117032,30.2740935 59.8116114,30.2745334 59.8118488,30.2742652 59.8120107,30.2746729 59.8120754,30.2750591 59.8121725,30.2753059 59.8123613,30.2752308 59.8125825,30.2749733 59.8127605,30.2746407 59.8129494,30.2745441 59.8131544,30.2748338 59.8133216,30.2751235 59.8134726,30.2754775 59.8134726))"	grassland	way	"1141525307"
"POLYGON ((30.2752737 59.8071576,30.2751879 59.8069849,30.2753488 59.8068123,30.2746193 59.8057601,30.2455334 59.8100873,30.2454933 59.8100165,30.2442849 59.8101968,30.2439891 59.8096953,30.2444091 59.8096326,30.2450465 59.8095376,30.2449648 59.8093805,30.2457372 59.8075029,30.2458123 59.8073626,30.2459304 59.8072709,30.2460484 59.8072008,30.2462093 59.8071306,30.2464561 59.8070713,30.246853 59.8070011,30.2618734 59.804778,30.2627961 59.8045784,30.2629999 59.8044597,30.2629141 59.8042114,30.2638582 59.8040711,30.2634505 59.8033588,30.2607254 59.8037474,30.2598671 59.803769,30.2592663 59.8036125,30.2587513 59.803402,30.2582363 59.802776,30.2557043 59.803116,30.2556185 59.8031754,30.2556507 59.8032293,30.2558009 59.8032617,30.256391 59.8031862,30.256745 59.8034991,30.2573351 59.8046431,30.253575 59.8052679,30.2524821 59.80533,30.2516291 59.803935,30.2525262 59.8038016,30.2525891 59.8037861,30.252648 59.8037608,30.2526778 59.8037248,30.2526841 59.8037022,30.252673 59.8036748,30.2526315 59.8036437,30.2525843 59.8036281,30.2525144 59.8036188,30.2524347 59.8036183,30.2490545 59.8041079,30.2491714 59.8043295,30.2486929 59.8044025,30.2489798 59.8048461,30.2482053 59.8049803,30.2479184 59.8047977,30.2473868 59.8045171,30.2473908 59.8044133,30.2475387 59.8043805,30.2476666 59.8043804,30.2477882 59.804333,30.2479017 59.8043345,30.2479059 59.8043138,30.2478775 59.8042856,30.2477864 59.8042672,30.2476593 59.8042693,30.2472978 59.8042432,30.24528 59.8039514,30.2451053 59.8039319,30.2449272 59.8039209,30.2447524 59.8039173,30.244581 59.8039271,30.243681 59.8040078,30.2436069 59.8040601,30.2435479 59.8040812,30.2434614 59.8041297,30.2434892 59.8041749,30.2435322 59.8042019,30.2436157 59.804243,30.2440812 59.804336,30.2439581 59.8044609,30.2433594 59.8043462,30.2432785 59.8043589,30.2434466 59.8044435,30.2436915 59.8048717,30.2443791 59.8053899,30.2456583 59.8056136,30.2461077 59.8055234,30.2470905 59.805638,30.2472513 59.8058327,30.2471192 59.8060995,30.2455998 59.8065002,30.2436538 59.8067289,30.2434091 59.8067637,30.2435271 59.8073626,30.2405387 59.8079244,30.2384359 59.808553,30.2377599 59.8087364,30.2344239 59.8093914,30.2340317 59.8094648,30.2324277 59.8097885,30.2315587 59.8099531,30.2311349 59.8099585,30.2310812 59.8098614,30.2312261 59.8097912,30.2316874 59.8095296,30.2323902 59.8094486,30.2327657 59.8094513,30.2328837 59.8094244,30.2328032 59.8093299,30.232256 59.8093515,30.2320522 59.8094055,30.2315801 59.8094729,30.2314031 59.8094594,30.2309632 59.8095457,30.2307916 59.8097697,30.2308184 59.8099531,30.2308077 59.8100691,30.2307272 59.8101392,30.2304804 59.8101851,30.2301586 59.810177,30.2292627 59.8105385,30.2289355 59.810587,30.2278465 59.810757,30.2275354 59.8108514,30.2274281 59.8109728,30.2272564 59.811024,30.2269882 59.810908,30.2267951 59.8108811,30.2265161 59.8109053,30.224762 59.8111427,30.2241067 59.8111565,30.2242176 59.81219,30.2248991 59.8124517,30.2265293 59.8130775,30.2273363 59.8132788,30.2275238 59.8132997,30.2356037 59.8128514,30.2371781 59.812764,30.2384804 59.812954,30.2391634 59.8130537,30.2392089 59.8130603,30.2400747 59.8130296,30.2401592 59.8130484,30.2402303 59.8130862,30.2411181 59.8141901,30.2429688 59.8138118,30.2446613 59.8134868,30.2501383 59.812449,30.2520186 59.8120882,30.2521044 59.8120855,30.2523391 59.8121475,30.2541751 59.8124179,30.2573213 59.8128569,30.258712 59.8130727,30.2601031 59.8133229,30.2613299 59.8135137,30.2615404 59.8137005,30.2615806 59.8137208,30.2616316 59.8137315,30.2645981 59.813921,30.2665025 59.8140465,30.2689648 59.8141854,30.2698606 59.8142474,30.2700717 59.8142963,30.2702182 59.8143522,30.2732621 59.8155171,30.2734766 59.8153823,30.2709875 59.8140445,30.2740399 59.814147,30.2732674 59.8140122,30.2712719 59.813764,30.2694372 59.8136291,30.2665619 59.8134025,30.2652744 59.8132677,30.2652101 59.8130573,30.2651993 59.8128711,30.2650491 59.8126095,30.2652959 59.81248,30.2654139 59.8122642,30.265768 59.8121509,30.26624 59.8120592,30.2665726 59.811865,30.2665726 59.8116546,30.2662615 59.8115089,30.265886 59.8115305,30.2651242 59.8121401,30.2649727 59.812122,30.2644161 59.8122912,30.2631283 59.8119843,30.2627099 59.8119331,30.2626458 59.8120404,30.2628014 59.812186,30.2628228 59.8124935,30.2636651 59.8125933,30.2637831 59.8127983,30.2638046 59.8130627,30.2634291 59.8129817,30.2629999 59.8129709,30.2625922 59.812917,30.2617446 59.8128415,30.2602855 59.8126796,30.2551679 59.8118542,30.253977 59.811714,30.2536122 59.8116061,30.2532903 59.8114712,30.2528826 59.8115035,30.2524749 59.811455,30.2524964 59.8112392,30.2527539 59.8110666,30.2527324 59.8109317,30.2504365 59.8110234,30.2505759 59.8109101,30.251166 59.8105918,30.2515737 59.8105163,30.2545456 59.8100091,30.2558867 59.8098311,30.2597705 59.809448,30.2605645 59.8093725,30.2614335 59.8093077,30.2618519 59.8092376,30.2623025 59.8092106,30.2627746 59.8092106,30.2637831 59.8090973,30.2642123 59.8090757,30.265092 59.8089894,30.2655534 59.8090272,30.2659718 59.8090164,30.266401 59.8089462,30.2668301 59.8088815,30.2672485 59.8088437,30.2676777 59.8087952,30.2680961 59.8087034,30.268536 59.8086711,30.2690402 59.808725,30.2693246 59.8087412,30.2698181 59.808439,30.2702365 59.8082232,30.2709983 59.8080452,30.2731548 59.8076027,30.2752737 59.8071576))"	grassland	way	"1141525308"
