X	Y	NAME	NAME_EN	NAME_RU	RAILWAY	HIGHWAY	REF	NETWORK	PUBLIC_TRA	OSM_TYPE	OSM_ID
30.240547	59.8520893	Кронштадтская площадь				bus_stop			platform	node	"1051211104"
30.2392374	59.8526341	Ленинский проспект				bus_stop			platform	node	"1051212838"
30.1764047	59.8559653	"улица Доблести, 24"				bus_stop			platform	node	"1051213294"
30.1758304	59.8570363	улица Маршала Захарова				bus_stop			platform	node	"1051213550"
30.1768883	59.8579412	улица Маршала Захарова				bus_stop			platform	node	"1051213954"
30.1755096	59.8577027	улица Маршала Захарова				bus_stop			platform	node	"1051214402"
30.164509	59.8576583	"улица Маршала Захарова, 14"				bus_stop			platform	node	"1051214558"
30.1629749	59.8579577	"улица Маршала Захарова, 14"				bus_stop			platform	node	"1051214731"
30.1693333	59.8578783	"улица Маршала Захарова, 18"				bus_stop			platform	node	"1051215061"
30.1760306	59.8510364	улица Рихарда Зорге				bus_stop			platform	node	"1051215551"
30.1783966	59.8506278	улица Рихарда Зорге				bus_stop			platform	node	"1051216172"
30.1985717	59.8519822	"улица Маршала Захарова, угол улицы Десантников"				bus_stop			platform	node	"1051216390"
30.1999371	59.8520356	улица Десантников				bus_stop			platform	node	"1051218171"
30.2580483	59.8750375	Комсомольская площадь				bus_stop			platform	node	"1051220777"
30.2572868	59.877046	Комсомольская площадь				bus_stop			platform	node	"1051221007"
30.2588413	59.8762087	Комсомольская площадь				bus_stop			platform	node	"1051221249"
30.2587104	59.8755795	Краснопутиловская улица		Краснопутиловская улица		bus_stop			platform	node	"1051221439"
30.25289	59.8768928	автобусная станция «Кировский завод»				bus_stop			platform	node	"1051221704"
30.2541122	59.8770132	автобусная станция «Кировский завод»				bus_stop			platform	node	"1051222047"
30.1786956	59.8239255	железнодорожная станция «Лигово»				bus_stop			platform	node	"1053957016"
30.18089	59.8240766	железнодорожная станция «Лигово»				bus_stop			platform	node	"1053959246"
30.1895314	59.8279963	улица Стойкости				bus_stop			platform	node	"1053959720"
30.2617162	59.9388135	Музей городского электрического транспорта			tram_stop					node	"1054245673"
30.4017891	59.9840395	"Бестужевская улица, музей имени А. И. Маринеско"				bus_stop			platform	node	"1056270643"
30.4083384	59.9831761	"Бестужевская улица, угол Замшиной улицы"				bus_stop			platform	node	"1056270650"
30.3924062	60.0312085	проспект Луначарского				bus_stop			platform	node	"1056588194"
30.3578174	59.8615498	"Витебский проспект, 31"				bus_stop			platform	node	"1056692908"
29.8908158	59.8729459	"Озерковая улица, 51"				bus_stop			platform	node	"1059384425"
30.2866778	59.9446912	Средний проспект В.О.		Средний проспект В.О.		bus_stop			platform	node	"1062683130"
30.2849304	59.9466263	"1-я и Кадетская линии В.О., станция метро «Спортивная»"		"1-я и Кадетская линии В.О., станция метро «Спортивная»"		bus_stop			platform	node	"1063604048"
30.2867141	60.0163455	Серебристый бульвар				bus_stop			platform	node	"1066277470"
30.2872608	60.0159961	Серебристый бульвар				bus_stop			platform	node	"1066277559"
30.3501225	59.9146009	станция метро «Обводный канал»				bus_stop			platform	node	"1072598593"
30.3502878	59.9145153	станция метро «Обводный канал»				bus_stop			platform	node	"1072598623"
30.2641437	59.8443327	бульвар Новаторов				bus_stop			platform	node	"1074631132"
30.2576447	59.8468435	улица Подводника Кузьмина				bus_stop			platform	node	"1074634812"
30.0760458	59.7511881	"Геологическая улица, 75"				bus_stop			platform	node	"1076888125"
30.2437516	59.8542915	Соломахинский проезд				bus_stop			platform	node	"1079634144"
30.2423489	59.853996	Соломахинский проезд				bus_stop			platform	node	"1079635012"
30.228539	59.8485402	улица Лёни Голикова				bus_stop			platform	node	"1079636792"
30.2055963	59.8413225	улица Солдата Корзуна				bus_stop			platform	node	"1079637902"
30.2064887	59.8415038	улица Солдата Корзуна				bus_stop			platform	node	"1079638714"
30.2022493	59.8388485	"проспект Маршала Жукова, 60"				bus_stop			platform	node	"1079645663"
30.2031323	59.8390458	"проспект Маршала Жукова, 60"				bus_stop			platform	node	"1079646063"
29.7689522	59.9174546	"Ломоносов, вокзал"				bus_stop			platform	node	"1079657983"
30.1462665	59.7770109	"Заречная улица, 14"				bus_stop			platform	node	"1079667181"
30.1450709	59.7761295	"Заречная улица, 14"				bus_stop			platform	node	"1079667316"
30.60976	59.742301	улица Тазаева				bus_stop			platform	node	"1084240761"
30.3567355	59.9057089	Расстанный переулок				bus_stop			platform	node	"1085416552"
30.3573497	59.8979387	станция метро «Волковская»				bus_stop			platform	node	"1085421010"
30.3601497	59.8904833	"Бухарестская улица, 1"				bus_stop			platform	node	"1085423762"
30.3672836	59.8833818	станция метро «Бухарестская»				bus_stop			platform	node	"1085429600"
30.4403096	59.8700691	бульвар Красных Зорь				bus_stop			platform	node	"1091513155"
30.4362418	60.0020458	"улица Руставели, угол проспекта Науки"				bus_stop			platform	node	"1097007505"
30.4373757	59.9974257	улица Верности				bus_stop			platform	node	"1097007508"
30.4205307	59.9798918	Бестужевская улица		Бестужевская улица		bus_stop			platform	node	"1097024749"
30.4133415	59.9431054	Красногвардейская площадь				bus_stop			platform	node	"1097813609"
30.4630886	59.909503	улица Подвойского				bus_stop			platform	node	"1097911974"
30.4627448	59.9102258	улица Подвойского				bus_stop			platform	node	"1097912192"
30.4568654	59.9159794	улица Коллонтай				bus_stop			platform	node	"1097913955"
30.4638244	59.9180314	Клочков переулок				bus_stop			platform	node	"1097920515"
30.4573992	59.9164708	"улица Коллонтай, угол Искровского проспекта"				bus_stop			platform	node	"1097920546"
29.8137415	59.9046384	ООО «Парус»				bus_stop			platform	node	"1102738432"
29.7822918	59.9136299	улица Красного Флота (Дворцовый проспект)				bus_stop			platform	node	"1102738443"
30.3248	60.0111999	Манчестерская улица				bus_stop			platform	node	"1104261940"
30.3238572	60.0135493	Дрезденская улица				bus_stop			platform	node	"1104261944"
30.323378	60.0135714	Дрезденская улица				bus_stop			platform	node	"1104261945"
30.3221247	60.0165637	Енотаевская улица				bus_stop			platform	node	"1104261946"
30.3222446	60.0177112	Елецкая улица				bus_stop			platform	node	"1104261947"
30.3526457	59.9997508	Болотная улица							platform	node	"1104380426"
30.5785688	59.807834					bus_stop			platform	node	"1104549975"
30.2782751	59.998868	"Богатырский проспект, 11"				bus_stop			platform	node	"1105335966"
29.773276	59.9152633	улица Ломоносова				bus_stop			platform	node	"1106126438"
30.3891375	59.9459252	Смольный				bus_stop			platform	node	"1106194105"
30.385969	59.9440174	Тульская улица				bus_stop			platform	node	"1106194106"
30.3837779	59.9429158	Кирочная улица		Кирочная улица		bus_stop			platform	node	"1106194107"
30.380127	59.9410207	Заячий переулок				bus_stop			platform	node	"1106194108"
30.3791315	59.9408573	Заячий переулок				bus_stop			platform	node	"1106194109"
30.3513386	59.9146639	станция метро «Обводный канал»		станция метро «Обводный канал»		bus_stop			platform	node	"1106237925"
